speaker_ID,sex,subset,length,origin_path
3259,F,train-clean-100,213440,train-clean-100/3259/158083/3259-158083-0047.flac
8629,M,train-clean-100,213440,train-clean-100/8629/261140/8629-261140-0046.flac
1502,F,train-clean-100,213440,train-clean-100/1502/122619/1502-122619-0059.flac
2416,F,train-clean-100,213440,train-clean-100/2416/152137/2416-152137-0016.flac
6019,M,train-clean-100,213520,train-clean-100/6019/3185/6019-3185-0067.flac
3723,M,train-clean-100,213520,train-clean-100/3723/171631/3723-171631-0000.flac
250,F,train-clean-100,213520,train-clean-100/250/140277/250-140277-0009.flac
322,F,train-clean-100,213520,train-clean-100/322/124147/322-124147-0033.flac
6064,F,train-clean-100,213520,train-clean-100/6064/56168/6064-56168-0018.flac
2518,M,train-clean-100,213520,train-clean-100/2518/154825/2518-154825-0023.flac
150,F,train-clean-100,213520,train-clean-100/150/126112/150-126112-0014.flac
5049,M,train-clean-100,213520,train-clean-100/5049/25947/5049-25947-0097.flac
3982,F,train-clean-100,213520,train-clean-100/3982/178459/3982-178459-0063.flac
302,F,train-clean-100,213520,train-clean-100/302/123523/302-123523-0014.flac
4051,F,train-clean-100,213520,train-clean-100/4051/11218/4051-11218-0042.flac
5750,M,train-clean-100,213520,train-clean-100/5750/100289/5750-100289-0011.flac
4018,M,train-clean-100,213520,train-clean-100/4018/107312/4018-107312-0013.flac
5703,M,train-clean-100,213520,train-clean-100/5703/47212/5703-47212-0007.flac
254,M,train-clean-100,213520,train-clean-100/254/27760/254-27760-0007.flac
1553,F,train-clean-100,213520,train-clean-100/1553/140047/1553-140047-0049.flac
8312,F,train-clean-100,213520,train-clean-100/8312/279790/8312-279790-0044.flac
3857,M,train-clean-100,213520,train-clean-100/3857/182315/3857-182315-0008.flac
2159,M,train-clean-100,213520,train-clean-100/2159/179154/2159-179154-0017.flac
4859,M,train-clean-100,213599,train-clean-100/4859/29340/4859-29340-0035.flac
7511,F,train-clean-100,213600,train-clean-100/7511/102420/7511-102420-0037.flac
7302,F,train-clean-100,213600,train-clean-100/7302/86814/7302-86814-0009.flac
625,M,train-clean-100,213600,train-clean-100/625/132118/625-132118-0013.flac
1447,F,train-clean-100,213600,train-clean-100/1447/130552/1447-130552-0001.flac
8770,M,train-clean-100,213600,train-clean-100/8770/295462/8770-295462-0033.flac
5750,M,train-clean-100,213600,train-clean-100/5750/100289/5750-100289-0045.flac
5514,F,train-clean-100,213600,train-clean-100/5514/19192/5514-19192-0003.flac
1034,M,train-clean-100,213600,train-clean-100/1034/121119/1034-121119-0064.flac
4014,M,train-clean-100,213600,train-clean-100/4014/186176/4014-186176-0012.flac
1447,F,train-clean-100,213600,train-clean-100/1447/17506/1447-17506-0012.flac
3374,M,train-clean-100,213600,train-clean-100/3374/298026/3374-298026-0006.flac
8123,F,train-clean-100,213600,train-clean-100/8123/275216/8123-275216-0024.flac
4813,M,train-clean-100,213600,train-clean-100/4813/248638/4813-248638-0009.flac
3723,M,train-clean-100,213600,train-clean-100/3723/171115/3723-171115-0029.flac
1624,M,train-clean-100,213600,train-clean-100/1624/168623/1624-168623-0013.flac
78,M,train-clean-100,213600,train-clean-100/78/368/78-368-0030.flac
7517,F,train-clean-100,213600,train-clean-100/7517/100429/7517-100429-0019.flac
7067,M,train-clean-100,213600,train-clean-100/7067/76047/7067-76047-0048.flac
4853,F,train-clean-100,213600,train-clean-100/4853/29413/4853-29413-0023.flac
7505,M,train-clean-100,213600,train-clean-100/7505/258964/7505-258964-0035.flac
4813,M,train-clean-100,213600,train-clean-100/4813/248638/4813-248638-0017.flac
7402,M,train-clean-100,213600,train-clean-100/7402/90848/7402-90848-0057.flac
8630,M,train-clean-100,213600,train-clean-100/8630/305213/8630-305213-0020.flac
405,M,train-clean-100,213600,train-clean-100/405/130895/405-130895-0016.flac
911,M,train-clean-100,213600,train-clean-100/911/128684/911-128684-0020.flac
5652,F,train-clean-100,213680,train-clean-100/5652/39938/5652-39938-0060.flac
2843,M,train-clean-100,213680,train-clean-100/2843/152918/2843-152918-0061.flac
5339,F,train-clean-100,213680,train-clean-100/5339/14133/5339-14133-0017.flac
669,F,train-clean-100,213680,train-clean-100/669/129074/669-129074-0020.flac
6848,M,train-clean-100,213680,train-clean-100/6848/76049/6848-76049-0010.flac
4362,F,train-clean-100,213680,train-clean-100/4362/15663/4362-15663-0037.flac
6181,M,train-clean-100,213680,train-clean-100/6181/216552/6181-216552-0005.flac
311,M,train-clean-100,213680,train-clean-100/311/124404/311-124404-0082.flac
696,F,train-clean-100,213680,train-clean-100/696/93314/696-93314-0044.flac
2196,F,train-clean-100,213680,train-clean-100/2196/170151/2196-170151-0023.flac
1594,M,train-clean-100,213680,train-clean-100/1594/135914/1594-135914-0124.flac
3982,F,train-clean-100,213680,train-clean-100/3982/182255/3982-182255-0014.flac
83,F,train-clean-100,213680,train-clean-100/83/3054/83-3054-0012.flac
7148,F,train-clean-100,213680,train-clean-100/7148/82991/7148-82991-0005.flac
4160,F,train-clean-100,213680,train-clean-100/4160/11550/4160-11550-0021.flac
4160,F,train-clean-100,213680,train-clean-100/4160/11549/4160-11549-0000.flac
6272,F,train-clean-100,213680,train-clean-100/6272/70171/6272-70171-0000.flac
6272,F,train-clean-100,213680,train-clean-100/6272/70168/6272-70168-0021.flac
2817,F,train-clean-100,213680,train-clean-100/2817/142380/2817-142380-0007.flac
7859,F,train-clean-100,213680,train-clean-100/7859/102518/7859-102518-0002.flac
5703,M,train-clean-100,213680,train-clean-100/5703/47198/5703-47198-0031.flac
4813,M,train-clean-100,213680,train-clean-100/4813/248641/4813-248641-0021.flac
7635,F,train-clean-100,213680,train-clean-100/7635/105661/7635-105661-0013.flac
196,M,train-clean-100,213680,train-clean-100/196/122152/196-122152-0021.flac
4362,F,train-clean-100,213680,train-clean-100/4362/15663/4362-15663-0045.flac
6367,M,train-clean-100,213680,train-clean-100/6367/74004/6367-74004-0015.flac
5393,F,train-clean-100,213760,train-clean-100/5393/19219/5393-19219-0041.flac
5390,M,train-clean-100,213760,train-clean-100/5390/24512/5390-24512-0016.flac
6880,M,train-clean-100,213760,train-clean-100/6880/216547/6880-216547-0046.flac
4088,F,train-clean-100,213760,train-clean-100/4088/158077/4088-158077-0038.flac
32,F,train-clean-100,213760,train-clean-100/32/21631/32-21631-0003.flac
8238,F,train-clean-100,213760,train-clean-100/8238/274553/8238-274553-0004.flac
1624,M,train-clean-100,213760,train-clean-100/1624/168623/1624-168623-0030.flac
5561,F,train-clean-100,213760,train-clean-100/5561/41615/5561-41615-0036.flac
4680,F,train-clean-100,213760,train-clean-100/4680/16042/4680-16042-0005.flac
4788,M,train-clean-100,213760,train-clean-100/4788/94904/4788-94904-0039.flac
426,F,train-clean-100,213760,train-clean-100/426/122819/426-122819-0035.flac
40,F,train-clean-100,213760,train-clean-100/40/222/40-222-0049.flac
3607,M,train-clean-100,213760,train-clean-100/3607/29116/3607-29116-0034.flac
6454,M,train-clean-100,213760,train-clean-100/6454/93938/6454-93938-0014.flac
4160,F,train-clean-100,213760,train-clean-100/4160/14187/4160-14187-0003.flac
1235,M,train-clean-100,213760,train-clean-100/1235/135883/1235-135883-0006.flac
1926,F,train-clean-100,213760,train-clean-100/1926/147979/1926-147979-0025.flac
3983,F,train-clean-100,213760,train-clean-100/3983/5331/3983-5331-0045.flac
4018,M,train-clean-100,213760,train-clean-100/4018/103416/4018-103416-0030.flac
6385,F,train-clean-100,213761,train-clean-100/6385/220959/6385-220959-0015.flac
163,M,train-clean-100,213840,train-clean-100/163/122947/163-122947-0095.flac
2196,F,train-clean-100,213840,train-clean-100/2196/170379/2196-170379-0018.flac
7113,F,train-clean-100,213840,train-clean-100/7113/86041/7113-86041-0059.flac
441,F,train-clean-100,213840,train-clean-100/441/130108/441-130108-0036.flac
332,M,train-clean-100,213840,train-clean-100/332/128985/332-128985-0018.flac
201,M,train-clean-100,213840,train-clean-100/201/127786/201-127786-0034.flac
2989,F,train-clean-100,213840,train-clean-100/2989/138028/2989-138028-0004.flac
4853,F,train-clean-100,213840,train-clean-100/4853/27671/4853-27671-0007.flac
1723,M,train-clean-100,213840,train-clean-100/1723/141149/1723-141149-0074.flac
5678,M,train-clean-100,213840,train-clean-100/5678/43303/5678-43303-0038.flac
6272,F,train-clean-100,213840,train-clean-100/6272/70191/6272-70191-0009.flac
6064,F,train-clean-100,213840,train-clean-100/6064/300880/6064-300880-0019.flac
5339,F,train-clean-100,213840,train-clean-100/5339/14134/5339-14134-0066.flac
2764,F,train-clean-100,213840,train-clean-100/2764/36617/2764-36617-0026.flac
2691,F,train-clean-100,213840,train-clean-100/2691/156750/2691-156750-0022.flac
2136,M,train-clean-100,213840,train-clean-100/2136/5143/2136-5143-0012.flac
5703,M,train-clean-100,213840,train-clean-100/5703/47198/5703-47198-0013.flac
2691,F,train-clean-100,213840,train-clean-100/2691/156755/2691-156755-0024.flac
8770,M,train-clean-100,213840,train-clean-100/8770/295462/8770-295462-0003.flac
1963,F,train-clean-100,213840,train-clean-100/1963/142393/1963-142393-0041.flac
7402,M,train-clean-100,213920,train-clean-100/7402/90848/7402-90848-0061.flac
1594,M,train-clean-100,213920,train-clean-100/1594/135914/1594-135914-0125.flac
5393,F,train-clean-100,213920,train-clean-100/5393/19218/5393-19218-0042.flac
5703,M,train-clean-100,213920,train-clean-100/5703/47212/5703-47212-0022.flac
311,M,train-clean-100,213920,train-clean-100/311/124404/311-124404-0007.flac
1553,F,train-clean-100,213920,train-clean-100/1553/140048/1553-140048-0000.flac
8747,M,train-clean-100,213920,train-clean-100/8747/293952/8747-293952-0099.flac
1447,F,train-clean-100,213920,train-clean-100/1447/130550/1447-130550-0013.flac
5192,M,train-clean-100,213920,train-clean-100/5192/19396/5192-19396-0026.flac
8468,F,train-clean-100,213920,train-clean-100/8468/295198/8468-295198-0024.flac
8095,M,train-clean-100,213920,train-clean-100/8095/274345/8095-274345-0020.flac
3607,M,train-clean-100,213920,train-clean-100/3607/29116/3607-29116-0037.flac
3526,F,train-clean-100,213920,train-clean-100/3526/176653/3526-176653-0040.flac
8098,M,train-clean-100,213920,train-clean-100/8098/278252/8098-278252-0037.flac
2007,F,train-clean-100,213920,train-clean-100/2007/149877/2007-149877-0059.flac
328,F,train-clean-100,213920,train-clean-100/328/129766/328-129766-0062.flac
1502,F,train-clean-100,213920,train-clean-100/1502/122619/1502-122619-0049.flac
5049,M,train-clean-100,213920,train-clean-100/5049/25947/5049-25947-0047.flac
5463,M,train-clean-100,213920,train-clean-100/5463/39173/5463-39173-0022.flac
3112,F,train-clean-100,213920,train-clean-100/3112/9555/3112-9555-0063.flac
7178,F,train-clean-100,213920,train-clean-100/7178/34644/7178-34644-0018.flac
2436,M,train-clean-100,213920,train-clean-100/2436/2481/2436-2481-0033.flac
7178,F,train-clean-100,213920,train-clean-100/7178/34644/7178-34644-0037.flac
730,F,train-clean-100,213920,train-clean-100/730/358/730-358-0009.flac
8797,M,train-clean-100,213920,train-clean-100/8797/294123/8797-294123-0068.flac
1455,M,train-clean-100,213920,train-clean-100/1455/138263/1455-138263-0043.flac
87,F,train-clean-100,214000,train-clean-100/87/121553/87-121553-0078.flac
8465,F,train-clean-100,214000,train-clean-100/8465/246947/8465-246947-0027.flac
7402,M,train-clean-100,214000,train-clean-100/7402/90848/7402-90848-0040.flac
3830,M,train-clean-100,214000,train-clean-100/3830/12531/3830-12531-0020.flac
1926,F,train-clean-100,214000,train-clean-100/1926/147987/1926-147987-0022.flac
5390,M,train-clean-100,214000,train-clean-100/5390/24512/5390-24512-0029.flac
7511,F,train-clean-100,214000,train-clean-100/7511/102419/7511-102419-0011.flac
7794,F,train-clean-100,214000,train-clean-100/7794/295948/7794-295948-0003.flac
289,F,train-clean-100,214000,train-clean-100/289/121652/289-121652-0032.flac
2691,F,train-clean-100,214000,train-clean-100/2691/156750/2691-156750-0007.flac
2764,F,train-clean-100,214000,train-clean-100/2764/36619/2764-36619-0011.flac
8797,M,train-clean-100,214000,train-clean-100/8797/294123/8797-294123-0077.flac
7780,F,train-clean-100,214000,train-clean-100/7780/274562/7780-274562-0099.flac
3486,M,train-clean-100,214079,train-clean-100/3486/166424/3486-166424-0005.flac
1355,M,train-clean-100,214080,train-clean-100/1355/39947/1355-39947-0071.flac
3857,M,train-clean-100,214080,train-clean-100/3857/182315/3857-182315-0011.flac
8797,M,train-clean-100,214080,train-clean-100/8797/294123/8797-294123-0062.flac
2182,F,train-clean-100,214080,train-clean-100/2182/181183/2182-181183-0004.flac
1970,F,train-clean-100,214080,train-clean-100/1970/28415/1970-28415-0029.flac
1502,F,train-clean-100,214080,train-clean-100/1502/122619/1502-122619-0025.flac
1363,F,train-clean-100,214080,train-clean-100/1363/139304/1363-139304-0043.flac
405,M,train-clean-100,214080,train-clean-100/405/130894/405-130894-0009.flac
7800,F,train-clean-100,214080,train-clean-100/7800/283492/7800-283492-0032.flac
1355,M,train-clean-100,214080,train-clean-100/1355/39947/1355-39947-0063.flac
3699,M,train-clean-100,214080,train-clean-100/3699/19401/3699-19401-0005.flac
26,M,train-clean-100,214080,train-clean-100/26/495/26-495-0038.flac
441,F,train-clean-100,214080,train-clean-100/441/128982/441-128982-0010.flac
6880,M,train-clean-100,214080,train-clean-100/6880/216547/6880-216547-0112.flac
332,M,train-clean-100,214080,train-clean-100/332/128985/332-128985-0051.flac
2002,M,train-clean-100,214080,train-clean-100/2002/139469/2002-139469-0011.flac
3486,M,train-clean-100,214080,train-clean-100/3486/166446/3486-166446-0021.flac
5104,M,train-clean-100,214080,train-clean-100/5104/33407/5104-33407-0038.flac
412,M,train-clean-100,214080,train-clean-100/412/126975/412-126975-0075.flac
89,F,train-clean-100,214160,train-clean-100/89/219/89-219-0044.flac
89,F,train-clean-100,214160,train-clean-100/89/218/89-218-0042.flac
441,F,train-clean-100,214160,train-clean-100/441/128988/441-128988-0029.flac
5463,M,train-clean-100,214160,train-clean-100/5463/39173/5463-39173-0028.flac
426,F,train-clean-100,214160,train-clean-100/426/122822/426-122822-0008.flac
4406,M,train-clean-100,214160,train-clean-100/4406/16882/4406-16882-0019.flac
1235,M,train-clean-100,214160,train-clean-100/1235/135884/1235-135884-0008.flac
426,F,train-clean-100,214160,train-clean-100/426/122821/426-122821-0031.flac
163,M,train-clean-100,214160,train-clean-100/163/122947/163-122947-0058.flac
587,F,train-clean-100,214160,train-clean-100/587/54108/587-54108-0003.flac
7780,F,train-clean-100,214160,train-clean-100/7780/274562/7780-274562-0003.flac
7794,F,train-clean-100,214160,train-clean-100/7794/295948/7794-295948-0005.flac
8770,M,train-clean-100,214160,train-clean-100/8770/295463/8770-295463-0013.flac
1081,M,train-clean-100,214160,train-clean-100/1081/125237/1081-125237-0065.flac
6880,M,train-clean-100,214160,train-clean-100/6880/216547/6880-216547-0058.flac
5104,M,train-clean-100,214160,train-clean-100/5104/33407/5104-33407-0009.flac
1069,F,train-clean-100,214160,train-clean-100/1069/133709/1069-133709-0034.flac
5652,F,train-clean-100,214160,train-clean-100/5652/39938/5652-39938-0065.flac
1553,F,train-clean-100,214160,train-clean-100/1553/140047/1553-140047-0039.flac
8425,M,train-clean-100,214160,train-clean-100/8425/291444/8425-291444-0018.flac
254,M,train-clean-100,214160,train-clean-100/254/145458/254-145458-0001.flac
250,F,train-clean-100,214161,train-clean-100/250/142286/250-142286-0022.flac
8051,F,train-clean-100,214240,train-clean-100/8051/118101/8051-118101-0017.flac
7059,F,train-clean-100,214240,train-clean-100/7059/88364/7059-88364-0031.flac
8468,F,train-clean-100,214240,train-clean-100/8468/295198/8468-295198-0032.flac
3947,F,train-clean-100,214240,train-clean-100/3947/13260/3947-13260-0011.flac
250,F,train-clean-100,214240,train-clean-100/250/142276/250-142276-0009.flac
8630,M,train-clean-100,214240,train-clean-100/8630/305213/8630-305213-0025.flac
460,M,train-clean-100,214240,train-clean-100/460/172357/460-172357-0004.flac
3242,M,train-clean-100,214240,train-clean-100/3242/8112/3242-8112-0016.flac
4406,M,train-clean-100,214240,train-clean-100/4406/16883/4406-16883-0032.flac
248,F,train-clean-100,214240,train-clean-100/248/130652/248-130652-0028.flac
1263,F,train-clean-100,214240,train-clean-100/1263/138246/1263-138246-0013.flac
8468,F,train-clean-100,214240,train-clean-100/8468/294887/8468-294887-0015.flac
4362,F,train-clean-100,214240,train-clean-100/4362/15663/4362-15663-0008.flac
4297,F,train-clean-100,214240,train-clean-100/4297/13006/4297-13006-0007.flac
250,F,train-clean-100,214240,train-clean-100/250/142286/250-142286-0001.flac
4267,M,train-clean-100,214240,train-clean-100/4267/287369/4267-287369-0014.flac
1447,F,train-clean-100,214240,train-clean-100/1447/130552/1447-130552-0020.flac
3214,M,train-clean-100,214319,train-clean-100/3214/167602/3214-167602-0000.flac
4406,M,train-clean-100,214320,train-clean-100/4406/16883/4406-16883-0013.flac
6437,M,train-clean-100,214320,train-clean-100/6437/66172/6437-66172-0037.flac
211,F,train-clean-100,214320,train-clean-100/211/122425/211-122425-0039.flac
8580,M,train-clean-100,214320,train-clean-100/8580/287364/8580-287364-0035.flac
7302,F,train-clean-100,214320,train-clean-100/7302/86814/7302-86814-0045.flac
8770,M,train-clean-100,214320,train-clean-100/8770/295462/8770-295462-0023.flac
7078,F,train-clean-100,214320,train-clean-100/7078/271888/7078-271888-0001.flac
8797,M,train-clean-100,214320,train-clean-100/8797/294123/8797-294123-0048.flac
150,F,train-clean-100,214320,train-clean-100/150/126107/150-126107-0038.flac
4788,M,train-clean-100,214320,train-clean-100/4788/91208/4788-91208-0017.flac
7226,M,train-clean-100,214320,train-clean-100/7226/86964/7226-86964-0015.flac
4853,F,train-clean-100,214320,train-clean-100/4853/29413/4853-29413-0003.flac
248,F,train-clean-100,214320,train-clean-100/248/130697/248-130697-0009.flac
5561,F,train-clean-100,214320,train-clean-100/5561/41615/5561-41615-0016.flac
4214,F,train-clean-100,214320,train-clean-100/4214/7146/4214-7146-0028.flac
4898,M,train-clean-100,214320,train-clean-100/4898/28461/4898-28461-0031.flac
1841,F,train-clean-100,214320,train-clean-100/1841/150351/1841-150351-0005.flac
8088,M,train-clean-100,214320,train-clean-100/8088/284756/8088-284756-0026.flac
87,F,train-clean-100,214320,train-clean-100/87/121553/87-121553-0066.flac
2182,F,train-clean-100,214320,train-clean-100/2182/181173/2182-181173-0019.flac
3857,M,train-clean-100,214320,train-clean-100/3857/182315/3857-182315-0020.flac
302,F,train-clean-100,214320,train-clean-100/302/123516/302-123516-0029.flac
163,M,train-clean-100,214320,train-clean-100/163/122947/163-122947-0077.flac
4018,M,train-clean-100,214400,train-clean-100/4018/107312/4018-107312-0017.flac
7302,F,train-clean-100,214400,train-clean-100/7302/86815/7302-86815-0002.flac
8095,M,train-clean-100,214400,train-clean-100/8095/274346/8095-274346-0046.flac
7078,F,train-clean-100,214400,train-clean-100/7078/271888/7078-271888-0093.flac
730,F,train-clean-100,214400,train-clean-100/730/358/730-358-0010.flac
1081,M,train-clean-100,214400,train-clean-100/1081/125237/1081-125237-0041.flac
3374,M,train-clean-100,214400,train-clean-100/3374/298026/3374-298026-0007.flac
2002,M,train-clean-100,214400,train-clean-100/2002/139469/2002-139469-0029.flac
2436,M,train-clean-100,214400,train-clean-100/2436/2477/2436-2477-0029.flac
481,M,train-clean-100,214400,train-clean-100/481/123720/481-123720-0021.flac
6147,F,train-clean-100,214400,train-clean-100/6147/34605/6147-34605-0004.flac
6272,F,train-clean-100,214400,train-clean-100/6272/70191/6272-70191-0023.flac
4680,F,train-clean-100,214400,train-clean-100/4680/16041/4680-16041-0008.flac
2391,F,train-clean-100,214400,train-clean-100/2391/145015/2391-145015-0023.flac
3857,M,train-clean-100,214400,train-clean-100/3857/182315/3857-182315-0012.flac
1246,F,train-clean-100,214400,train-clean-100/1246/124548/1246-124548-0050.flac
3112,F,train-clean-100,214400,train-clean-100/3112/9554/3112-9554-0004.flac
307,M,train-clean-100,214400,train-clean-100/307/127540/307-127540-0022.flac
1246,F,train-clean-100,214400,train-clean-100/1246/124550/1246-124550-0014.flac
5339,F,train-clean-100,214400,train-clean-100/5339/14134/5339-14134-0014.flac
3983,F,train-clean-100,214480,train-clean-100/3983/5371/3983-5371-0053.flac
7190,M,train-clean-100,214480,train-clean-100/7190/90542/7190-90542-0074.flac
3699,M,train-clean-100,214480,train-clean-100/3699/47246/3699-47246-0021.flac
4788,M,train-clean-100,214480,train-clean-100/4788/294466/4788-294466-0000.flac
4160,F,train-clean-100,214480,train-clean-100/4160/11549/4160-11549-0019.flac
6454,M,train-clean-100,214480,train-clean-100/6454/107462/6454-107462-0032.flac
1926,F,train-clean-100,214480,train-clean-100/1926/143879/1926-143879-0013.flac
7226,M,train-clean-100,214480,train-clean-100/7226/86964/7226-86964-0057.flac
7113,F,train-clean-100,214480,train-clean-100/7113/86041/7113-86041-0000.flac
4362,F,train-clean-100,214480,train-clean-100/4362/15663/4362-15663-0028.flac
3214,M,train-clean-100,214480,train-clean-100/3214/167607/3214-167607-0016.flac
2136,M,train-clean-100,214480,train-clean-100/2136/5143/2136-5143-0039.flac
4267,M,train-clean-100,214480,train-clean-100/4267/78186/4267-78186-0016.flac
328,F,train-clean-100,214480,train-clean-100/328/129766/328-129766-0014.flac
1081,M,train-clean-100,214480,train-clean-100/1081/125237/1081-125237-0017.flac
1578,F,train-clean-100,214480,train-clean-100/1578/140045/1578-140045-0004.flac
5789,F,train-clean-100,214480,train-clean-100/5789/57195/5789-57195-0010.flac
5322,M,train-clean-100,214560,train-clean-100/5322/7680/5322-7680-0009.flac
6437,M,train-clean-100,214560,train-clean-100/6437/66173/6437-66173-0012.flac
4397,M,train-clean-100,214560,train-clean-100/4397/15678/4397-15678-0018.flac
8238,F,train-clean-100,214560,train-clean-100/8238/274553/8238-274553-0046.flac
4406,M,train-clean-100,214560,train-clean-100/4406/16882/4406-16882-0042.flac
2952,M,train-clean-100,214560,train-clean-100/2952/408/2952-408-0025.flac
5463,M,train-clean-100,214560,train-clean-100/5463/39173/5463-39173-0015.flac
6437,M,train-clean-100,214560,train-clean-100/6437/66173/6437-66173-0020.flac
328,F,train-clean-100,214560,train-clean-100/328/129766/328-129766-0097.flac
2817,F,train-clean-100,214560,train-clean-100/2817/142380/2817-142380-0035.flac
78,M,train-clean-100,214560,train-clean-100/78/369/78-369-0018.flac
7505,M,train-clean-100,214560,train-clean-100/7505/258958/7505-258958-0028.flac
1737,F,train-clean-100,214560,train-clean-100/1737/148989/1737-148989-0032.flac
6437,M,train-clean-100,214561,train-clean-100/6437/66173/6437-66173-0016.flac
311,M,train-clean-100,214561,train-clean-100/311/124404/311-124404-0046.flac
3699,M,train-clean-100,214640,train-clean-100/3699/19401/3699-19401-0015.flac
4088,F,train-clean-100,214640,train-clean-100/4088/158077/4088-158077-0053.flac
4680,F,train-clean-100,214640,train-clean-100/4680/16042/4680-16042-0025.flac
7278,M,train-clean-100,214640,train-clean-100/7278/246956/7278-246956-0023.flac
8747,M,train-clean-100,214640,train-clean-100/8747/293952/8747-293952-0035.flac
5703,M,train-clean-100,214640,train-clean-100/5703/47212/5703-47212-0023.flac
163,M,train-clean-100,214640,train-clean-100/163/122947/163-122947-0088.flac
248,F,train-clean-100,214640,train-clean-100/248/130652/248-130652-0010.flac
8468,F,train-clean-100,214640,train-clean-100/8468/294887/8468-294887-0004.flac
8747,M,train-clean-100,214640,train-clean-100/8747/293952/8747-293952-0081.flac
6880,M,train-clean-100,214640,train-clean-100/6880/216547/6880-216547-0039.flac
5750,M,train-clean-100,214640,train-clean-100/5750/100289/5750-100289-0081.flac
103,F,train-clean-100,214640,train-clean-100/103/1240/103-1240-0020.flac
307,M,train-clean-100,214640,train-clean-100/307/127535/307-127535-0004.flac
4214,F,train-clean-100,214640,train-clean-100/4214/7146/4214-7146-0016.flac
254,M,train-clean-100,214640,train-clean-100/254/127705/254-127705-0041.flac
7302,F,train-clean-100,214640,train-clean-100/7302/86815/7302-86815-0043.flac
1098,F,train-clean-100,214640,train-clean-100/1098/133695/1098-133695-0079.flac
625,M,train-clean-100,214640,train-clean-100/625/132118/625-132118-0029.flac
5867,F,train-clean-100,214720,train-clean-100/5867/48852/5867-48852-0066.flac
8063,M,train-clean-100,214720,train-clean-100/8063/274116/8063-274116-0014.flac
6836,M,train-clean-100,214720,train-clean-100/6836/61804/6836-61804-0033.flac
1737,F,train-clean-100,214720,train-clean-100/1737/148989/1737-148989-0026.flac
5688,F,train-clean-100,214720,train-clean-100/5688/41232/5688-41232-0017.flac
4297,F,train-clean-100,214720,train-clean-100/4297/13009/4297-13009-0022.flac
8770,M,train-clean-100,214720,train-clean-100/8770/295465/8770-295465-0022.flac
5456,M,train-clean-100,214720,train-clean-100/5456/58161/5456-58161-0022.flac
322,F,train-clean-100,214720,train-clean-100/322/124147/322-124147-0062.flac
3879,F,train-clean-100,214720,train-clean-100/3879/173592/3879-173592-0036.flac
8797,M,train-clean-100,214720,train-clean-100/8797/294123/8797-294123-0103.flac
4640,F,train-clean-100,214720,train-clean-100/4640/19188/4640-19188-0026.flac
3723,M,train-clean-100,214720,train-clean-100/3723/171631/3723-171631-0059.flac
2391,F,train-clean-100,214720,train-clean-100/2391/145015/2391-145015-0040.flac
4640,F,train-clean-100,214720,train-clean-100/4640/19189/4640-19189-0012.flac
4340,F,train-clean-100,214720,train-clean-100/4340/15220/4340-15220-0010.flac
5163,F,train-clean-100,214720,train-clean-100/5163/18515/5163-18515-0018.flac
7067,M,train-clean-100,214720,train-clean-100/7067/76047/7067-76047-0046.flac
6209,M,train-clean-100,214720,train-clean-100/6209/34599/6209-34599-0009.flac
8629,M,train-clean-100,214800,train-clean-100/8629/261140/8629-261140-0048.flac
1040,M,train-clean-100,214800,train-clean-100/1040/133433/1040-133433-0074.flac
1116,F,train-clean-100,214800,train-clean-100/1116/137572/1116-137572-0030.flac
311,M,train-clean-100,214800,train-clean-100/311/124404/311-124404-0114.flac
1081,M,train-clean-100,214800,train-clean-100/1081/125237/1081-125237-0027.flac
6880,M,train-clean-100,214800,train-clean-100/6880/216547/6880-216547-0057.flac
8468,F,train-clean-100,214800,train-clean-100/8468/286673/8468-286673-0037.flac
60,M,train-clean-100,214800,train-clean-100/60/121082/60-121082-0024.flac
3259,F,train-clean-100,214800,train-clean-100/3259/158083/3259-158083-0078.flac
6925,M,train-clean-100,214800,train-clean-100/6925/80680/6925-80680-0029.flac
1455,M,train-clean-100,214800,train-clean-100/1455/138263/1455-138263-0048.flac
2196,F,train-clean-100,214800,train-clean-100/2196/174172/2196-174172-0040.flac
5808,M,train-clean-100,214800,train-clean-100/5808/54425/5808-54425-0005.flac
625,M,train-clean-100,214800,train-clean-100/625/132112/625-132112-0025.flac
8425,M,train-clean-100,214800,train-clean-100/8425/291444/8425-291444-0017.flac
3242,M,train-clean-100,214800,train-clean-100/3242/8112/3242-8112-0020.flac
8425,M,train-clean-100,214800,train-clean-100/8425/246962/8425-246962-0028.flac
32,F,train-clean-100,214800,train-clean-100/32/4137/32-4137-0000.flac
125,F,train-clean-100,214800,train-clean-100/125/121124/125-121124-0014.flac
3983,F,train-clean-100,214800,train-clean-100/3983/5371/3983-5371-0051.flac
5688,F,train-clean-100,214800,train-clean-100/5688/41232/5688-41232-0022.flac
254,M,train-clean-100,214800,train-clean-100/254/127705/254-127705-0032.flac
6081,M,train-clean-100,214800,train-clean-100/6081/42010/6081-42010-0022.flac
32,F,train-clean-100,214800,train-clean-100/32/21634/32-21634-0003.flac
1553,F,train-clean-100,214800,train-clean-100/1553/140047/1553-140047-0033.flac
2092,F,train-clean-100,214800,train-clean-100/2092/145706/2092-145706-0058.flac
3982,F,train-clean-100,214800,train-clean-100/3982/182255/3982-182255-0022.flac
6181,M,train-clean-100,214800,train-clean-100/6181/216552/6181-216552-0109.flac
