mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex,speaker_4_ID,speaker_4_sex
1263-141777-0019_2159-179154-0034_8098-278252-0040_4830-25898-0017,1263.0,F,2159.0,M,8098.0,M,4830.0,M
6563-285357-0038_5678-43303-0032_8312-279790-0020_125-121124-0082,6563.0,M,5678.0,M,8312.0,F,125.0,F
7780-274562-0039_1355-39947-0083_4481-17498-0034_83-9960-0004,7780.0,F,1355.0,M,4481.0,F,83.0,F
6064-300880-0038_83-9960-0027_3240-131231-0084_163-122947-0018,6064.0,F,83.0,F,3240.0,M,163.0,M
4788-94904-0033_3664-178366-0003_3374-298026-0038_441-128982-0019,4788.0,M,3664.0,M,3374.0,M,441.0,F
7178-34644-0056_89-218-0041_6081-41997-0017_7859-102518-0033,7178.0,F,89.0,F,6081.0,M,7859.0,F
60-121082-0005_3242-67153-0001_6019-3185-0037_4051-11217-0001,60.0,M,3242.0,M,6019.0,M,4051.0,F
7148-82991-0012_3723-171115-0004_6818-68772-0042_2416-152139-0051,7148.0,F,3723.0,M,6818.0,F,2416.0,F
3983-5331-0041_1447-130552-0003_3374-298026-0045_3857-182317-0010,3983.0,F,1447.0,F,3374.0,M,3857.0,M
8095-274346-0046_3723-171115-0027_1743-142913-0007_8312-279791-0028,8095.0,M,3723.0,M,1743.0,M,8312.0,F
7780-274562-0037_2514-149482-0037_4340-15220-0012_229-130880-0054,7780.0,F,2514.0,M,4340.0,F,229.0,M
311-124404-0031_1553-140047-0038_831-130739-0043_3664-11714-0005,311.0,M,1553.0,F,831.0,M,3664.0,M
374-180299-0042_5561-39621-0025_150-126112-0031_5393-19219-0011,374.0,M,5561.0,F,150.0,F,5393.0,F
6437-66172-0041_8747-293952-0022_7794-295948-0012_4813-248641-0025,6437.0,M,8747.0,M,7794.0,F,4813.0,M
4441-76250-0027_3807-4923-0053_4859-26870-0016_405-130894-0037,4441.0,M,3807.0,M,4859.0,M,405.0,M
3982-182255-0029_5789-57158-0030_8088-284756-0067_6272-70171-0009,3982.0,F,5789.0,F,8088.0,M,6272.0,F
5339-14134-0075_6181-216552-0085_150-126107-0015_6385-220959-0037,5339.0,F,6181.0,M,150.0,F,6385.0,F
250-140277-0007_5322-7680-0023_3857-182315-0028_26-495-0080,250.0,F,5322.0,M,3857.0,M,26.0,M
4481-17498-0032_2910-131096-0002_8629-261140-0010_5652-39938-0055,4481.0,F,2910.0,F,8629.0,M,5652.0,F
587-54108-0040_7278-246956-0004_5789-70653-0006_2092-145706-0074,587.0,F,7278.0,M,5789.0,F,2092.0,F
2514-149482-0056_2817-142380-0016_226-122538-0001_6880-216547-0098,2514.0,M,2817.0,F,226.0,F,6880.0,M
8051-119902-0005_1723-141149-0080_3607-135982-0029_2416-152137-0026,8051.0,F,1723.0,M,3607.0,M,2416.0,F
125-121342-0048_200-124140-0012_8419-286676-0022_2911-15084-0012,125.0,F,200.0,F,8419.0,M,2911.0,M
40-121026-0013_3983-5371-0007_441-130108-0012_5456-62014-0003,40.0,F,3983.0,F,441.0,F,5456.0,M
5789-57158-0031_1992-141719-0001_1355-39947-0021_322-124146-0037,5789.0,F,1992.0,F,1355.0,M,322.0,F
5778-54535-0000_7635-105661-0003_233-155990-0043_4267-287369-0027,5778.0,F,7635.0,F,233.0,M,4267.0,M
3807-4955-0028_3723-171115-0015_7517-100442-0031_5393-19219-0057,3807.0,M,3723.0,M,7517.0,F,5393.0,F
5339-14133-0053_909-131044-0004_3699-19402-0021_6529-62554-0028,5339.0,F,909.0,M,3699.0,M,6529.0,M
1502-122619-0065_2196-174172-0019_8108-280354-0015_5463-39174-0030,1502.0,F,2196.0,F,8108.0,M,5463.0,M
1263-141777-0041_6880-216547-0109_7447-91186-0038_6836-76549-0001,1263.0,F,6880.0,M,7447.0,M,6836.0,M
7635-105409-0005_233-134440-0054_7113-86041-0038_7264-92314-0027,7635.0,F,233.0,M,7113.0,F,7264.0,M
3807-4923-0012_1594-135914-0124_7402-90848-0003_4397-15678-0041,3807.0,M,1594.0,M,7402.0,M,4397.0,M
4397-15678-0027_1743-142914-0020_403-126855-0010_3440-171009-0049,4397.0,M,1743.0,M,403.0,F,3440.0,F
6078-54013-0033_89-219-0047_8838-298546-0036_39-121916-0024,6078.0,F,89.0,F,8838.0,M,39.0,F
5514-19193-0000_2952-408-0012_3982-182255-0003_1743-142912-0024,5514.0,F,2952.0,M,3982.0,F,1743.0,M
4267-78186-0005_3526-176653-0013_7264-92310-0009_4898-28461-0058,4267.0,M,3526.0,F,7264.0,M,4898.0,M
2007-132570-0006_78-368-0002_7794-295947-0001_2436-2476-0006,2007.0,F,78.0,M,7794.0,F,2436.0,M
5192-19397-0047_1737-148989-0004_7511-102419-0023_2289-152254-0029,5192.0,M,1737.0,F,7511.0,F,2289.0,M
5789-57158-0019_5808-54425-0053_8770-295463-0013_1743-142914-0031,5789.0,F,5808.0,M,8770.0,M,1743.0,M
1235-135884-0034_2289-152253-0018_2182-150130-0034_1898-145715-0031,1235.0,M,2289.0,M,2182.0,F,1898.0,F
163-122947-0063_6836-76549-0012_8609-283227-0031_2002-139469-0106,163.0,M,6836.0,M,8609.0,M,2002.0,M
6209-34600-0027_5049-25947-0078_3723-171115-0008_7264-92314-0006,6209.0,M,5049.0,M,3723.0,M,7264.0,M
3168-173565-0052_5561-41616-0034_39-121916-0022_7517-100429-0030,3168.0,M,5561.0,F,39.0,F,7517.0,F
7800-283492-0026_3240-131232-0018_7278-91083-0005_7511-102420-0031,7800.0,F,3240.0,M,7278.0,M,7511.0,F
5678-43302-0024_6078-54007-0010_3526-176653-0027_6529-62554-0051,5678.0,M,6078.0,F,3526.0,F,6529.0,M
2514-149482-0013_2817-142371-0005_1088-134315-0032_248-130697-0006,2514.0,M,2817.0,F,1088.0,F,248.0,F
3486-166424-0054_2817-142380-0033_4397-15668-0002_8468-286673-0008,3486.0,M,2817.0,F,4397.0,M,8468.0,F
5463-39173-0026_4853-29413-0002_3214-167607-0025_1502-122619-0038,5463.0,M,4853.0,F,3214.0,M,1502.0,F
481-123720-0065_5456-24741-0010_4813-248641-0000_458-126305-0017,481.0,M,5456.0,M,4813.0,M,458.0,M
7367-86737-0113_2952-410-0001_1235-135884-0035_8609-283227-0066,7367.0,M,2952.0,M,1235.0,M,8609.0,M
3807-4955-0008_8747-293952-0063_7511-102419-0038_6064-56168-0027,3807.0,M,8747.0,M,7511.0,F,6064.0,F
4898-20016-0032_3436-172162-0015_248-130652-0026_7517-100442-0011,4898.0,M,3436.0,M,248.0,F,7517.0,F
7780-274562-0023_8465-246940-0008_7402-90848-0055_7302-86814-0032,7780.0,F,8465.0,F,7402.0,M,7302.0,F
298-126790-0023_4051-11217-0019_4853-27671-0040_5514-19192-0016,298.0,F,4051.0,F,4853.0,F,5514.0,F
7402-59171-0035_7178-34644-0061_4297-13009-0038_3235-28433-0046,7402.0,M,7178.0,F,4297.0,F,3235.0,F
831-130739-0017_196-122159-0019_6836-76549-0021_1034-121119-0041,831.0,M,196.0,M,6836.0,M,1034.0,M
1926-143879-0028_7505-258964-0025_8465-246942-0024_8014-280382-0012,1926.0,F,7505.0,M,8465.0,F,8014.0,F
7178-34645-0019_254-27760-0020_6019-3185-0066_4297-13009-0000,7178.0,F,254.0,M,6019.0,M,4297.0,F
7302-86815-0032_1355-39947-0031_1263-139804-0001_2952-410-0056,7302.0,F,1355.0,M,1263.0,F,2952.0,M
3857-182317-0032_3374-298026-0021_4160-11550-0033_4018-103416-0036,3857.0,M,3374.0,M,4160.0,F,4018.0,M
4406-16882-0067_302-123516-0005_6437-66173-0019_5688-15787-0013,4406.0,M,302.0,F,6437.0,M,5688.0,F
83-11691-0020_4088-158079-0013_5778-12761-0010_3723-171631-0015,83.0,F,4088.0,F,5778.0,F,3723.0,M
2002-139469-0110_3807-4955-0019_8123-275216-0008_198-209-0015,2002.0,M,3807.0,M,8123.0,F,198.0,F
4214-7146-0074_4340-15220-0060_5022-29405-0027_4137-11702-0018,4214.0,F,4340.0,F,5022.0,F,4137.0,F
6818-76332-0052_6531-61334-0027_83-9960-0053_3664-178355-0029,6818.0,F,6531.0,F,83.0,F,3664.0,M
1624-142933-0029_6019-3185-0073_3982-178459-0037_2196-174172-0014,1624.0,M,6019.0,M,3982.0,F,2196.0,F
669-129061-0075_6078-54013-0038_87-121553-0042_5789-57158-0016,669.0,F,6078.0,F,87.0,F,5789.0,F
7178-34645-0023_2514-149482-0095_5393-19219-0013_7505-258958-0016,7178.0,F,2514.0,M,5393.0,F,7505.0,M
7517-100429-0021_8063-274112-0009_1594-135914-0123_7800-283493-0008,7517.0,F,8063.0,M,1594.0,M,7800.0,F
125-121342-0016_1363-135842-0017_40-222-0010_150-126112-0004,125.0,F,1363.0,F,40.0,F,150.0,F
3830-12531-0021_5652-19215-0051_19-227-0052_3242-67153-0004,3830.0,M,5652.0,F,19.0,F,3242.0,M
1069-133709-0037_5703-47212-0044_8465-246943-0016_60-121082-0069,1069.0,F,5703.0,M,8465.0,F,60.0,M
1447-130550-0023_328-129766-0078_4898-20016-0023_3242-8112-0021,1447.0,F,328.0,F,4898.0,M,3242.0,M
3664-178366-0005_1363-139304-0030_2843-152918-0115_6081-41997-0021,3664.0,M,1363.0,F,2843.0,M,6081.0,M
1926-147987-0015_254-127705-0010_27-124992-0075_1841-150351-0022,1926.0,F,254.0,M,27.0,M,1841.0,F
3440-171009-0078_248-130644-0031_7794-295955-0025_8797-294123-0068,3440.0,F,248.0,F,7794.0,F,8797.0,M
4406-16882-0055_6081-41997-0013_5393-19219-0028_5192-19397-0057,4406.0,M,6081.0,M,5393.0,F,5192.0,M
625-132112-0031_311-124404-0099_5456-24741-0017_6181-216552-0028,625.0,M,311.0,M,5456.0,M,6181.0,M
7059-77900-0007_3857-182315-0011_60-121082-0016_78-368-0013,7059.0,F,3857.0,M,60.0,M,78.0,M
200-124139-0025_4014-186176-0034_19-227-0025_1081-125237-0044,200.0,F,4014.0,M,19.0,F,1081.0,M
6367-74004-0020_5463-39174-0013_248-130652-0037_625-132112-0019,6367.0,M,5463.0,M,248.0,F,625.0,M
2182-181183-0029_4813-248638-0027_211-122425-0038_6385-34655-0004,2182.0,F,4813.0,M,211.0,F,6385.0,F
6147-34605-0031_6367-74004-0007_5678-43303-0027_374-180298-0042,6147.0,F,6367.0,M,5678.0,M,374.0,M
89-218-0003_8226-274371-0041_5750-100289-0032_4160-11550-0012,89.0,F,8226.0,M,5750.0,M,4160.0,F
87-121553-0104_4406-16882-0041_233-134440-0024_7059-77900-0027,87.0,F,4406.0,M,233.0,M,7059.0,F
8630-305212-0037_1553-140048-0006_6000-55211-0006_3664-178366-0031,8630.0,M,1553.0,F,6000.0,F,3664.0,M
1455-134435-0037_5703-47198-0035_7511-102420-0026_1081-128618-0013,1455.0,M,5703.0,M,7511.0,F,1081.0,M
226-131533-0008_1040-133433-0057_1363-135842-0019_2159-179157-0010,226.0,F,1040.0,M,1363.0,F,2159.0,M
5867-48852-0043_4014-186183-0009_3857-182315-0034_5390-30102-0021,5867.0,F,4014.0,M,3857.0,M,5390.0,M
8088-284756-0114_8063-274117-0008_3723-171115-0054_3982-182255-0014,8088.0,M,8063.0,M,3723.0,M,3982.0,F
5703-47212-0048_6064-300880-0024_5789-57158-0013_3242-8112-0005,5703.0,M,6064.0,F,5789.0,F,3242.0,M
8014-112602-0033_4830-25904-0028_8975-270782-0066_4406-16883-0058,8014.0,F,4830.0,M,8975.0,F,4406.0,M
5688-41232-0070_6531-61334-0026_8312-279790-0026_83-11691-0041,5688.0,F,6531.0,F,8312.0,F,83.0,F
4859-29340-0013_4362-15663-0023_669-129061-0070_3830-12530-0008,4859.0,M,4362.0,F,669.0,F,3830.0,M
2518-154825-0014_298-126791-0058_8108-280359-0016_1723-141149-0055,2518.0,M,298.0,F,8108.0,M,1723.0,M
307-127540-0033_5561-41615-0011_4898-28461-0012_458-126294-0016,307.0,M,5561.0,F,4898.0,M,458.0,M
7226-86965-0004_8051-118101-0008_405-130894-0071_2391-145015-0073,7226.0,M,8051.0,F,405.0,M,2391.0,F
6437-66173-0015_5867-48852-0041_4014-186176-0030_8975-270782-0035,6437.0,M,5867.0,F,4014.0,M,8975.0,F
4406-16883-0015_6147-34606-0006_1081-125237-0095_426-122822-0005,4406.0,M,6147.0,F,1081.0,M,426.0,F
1970-26100-0000_8797-294123-0063_6272-70191-0004_332-128985-0056,1970.0,F,8797.0,M,6272.0,F,332.0,M
6147-34607-0026_163-122947-0056_4297-13009-0005_3857-182317-0006,6147.0,F,163.0,M,4297.0,F,3857.0,M
5750-100289-0037_8324-286683-0022_19-227-0007_887-123289-0029,5750.0,M,8324.0,F,19.0,F,887.0,F
1040-133433-0013_6925-80680-0078_4680-16041-0037_4441-76262-0033,1040.0,M,6925.0,M,4680.0,F,4441.0,M
3526-176651-0012_2391-145015-0044_4813-248638-0035_254-127705-0024,3526.0,F,2391.0,F,4813.0,M,254.0,M
8975-270782-0044_211-122442-0080_8609-262281-0023_3242-8112-0008,8975.0,F,211.0,F,8609.0,M,3242.0,M
4441-76250-0022_5192-19397-0076_7800-283493-0005_8324-286682-0002,4441.0,M,5192.0,M,7800.0,F,8324.0,F
6272-70171-0006_118-121721-0022_4859-29340-0029_83-9960-0023,6272.0,F,118.0,M,4859.0,M,83.0,F
1594-135914-0094_5463-39173-0045_6181-216552-0058_8609-283227-0055,1594.0,M,5463.0,M,6181.0,M,8609.0,M
1737-142396-0020_7800-283492-0004_3947-13262-0015_412-126975-0082,1737.0,F,7800.0,F,3947.0,F,412.0,M
4441-76263-0044_4853-29413-0028_248-130697-0013_7264-92316-0025,4441.0,M,4853.0,F,248.0,F,7264.0,M
1502-122619-0033_2092-145709-0003_3112-9555-0049_6437-66172-0006,1502.0,F,2092.0,F,3112.0,F,6437.0,M
27-124992-0032_1069-133699-0020_3723-171631-0026_6437-66172-0019,27.0,M,1069.0,F,3723.0,M,6437.0,M
3259-158083-0019_1867-148436-0021_911-128684-0040_302-123504-0011,3259.0,F,1867.0,M,911.0,M,302.0,F
6019-3185-0021_1235-135884-0012_3242-8112-0023_1624-168623-0002,6019.0,M,1235.0,M,3242.0,M,1624.0,M
3374-298026-0034_6181-216552-0109_2196-170379-0011_1081-128618-0007,3374.0,M,6181.0,M,2196.0,F,1081.0,M
1235-135887-0029_6437-66172-0036_458-126305-0011_8051-119902-0013,1235.0,M,6437.0,M,458.0,M,8051.0,F
7059-77900-0018_1069-133699-0004_7312-92432-0000_8226-274371-0032,7059.0,F,1069.0,F,7312.0,M,8226.0,M
446-123501-0054_6531-61334-0078_2391-145015-0017_1069-133709-0038,446.0,M,6531.0,F,2391.0,F,1069.0,F
4859-29340-0016_3664-178366-0036_5339-14133-0018_7511-102420-0017,4859.0,M,3664.0,M,5339.0,F,7511.0,F
3259-158083-0071_4088-158077-0013_3857-182315-0020_1502-122619-0020,3259.0,F,4088.0,F,3857.0,M,1502.0,F
4267-287369-0030_2911-15045-0026_6925-80680-0048_4051-11218-0029,4267.0,M,2911.0,M,6925.0,M,4051.0,F
3699-47246-0006_1246-124550-0027_8312-279791-0042_8063-274115-0028,3699.0,M,1246.0,F,8312.0,F,8063.0,M
8238-274553-0026_1455-138263-0034_1502-122619-0028_4441-76262-0010,8238.0,F,1455.0,M,1502.0,F,4441.0,M
78-368-0048_1116-137572-0037_1594-135914-0028_3723-171115-0010,78.0,M,1116.0,F,1594.0,M,3723.0,M
6367-65536-0066_831-130746-0009_4214-7146-0029_7367-86737-0029,6367.0,M,831.0,M,4214.0,F,7367.0,M
289-121665-0019_7402-90848-0034_2196-170379-0020_4297-13006-0017,289.0,F,7402.0,M,2196.0,F,4297.0,F
5808-48608-0021_8580-287363-0001_8468-294887-0021_4853-27670-0032,5808.0,M,8580.0,M,8468.0,F,4853.0,F
5688-15787-0020_6000-55211-0008_1334-135589-0096_7178-34644-0027,5688.0,F,6000.0,F,1334.0,M,7178.0,F
460-172359-0083_7447-91187-0003_6272-70171-0035_4014-186175-0029,460.0,M,7447.0,M,6272.0,F,4014.0,M
5104-33407-0014_426-122821-0000_8088-284756-0038_200-124139-0016,5104.0,M,426.0,F,8088.0,M,200.0,F
7078-271888-0092_460-172359-0063_403-126855-0024_7505-258958-0008,7078.0,F,460.0,M,403.0,F,7505.0,M
150-126107-0011_8425-287387-0024_7059-77900-0038_4859-29340-0020,150.0,F,8425.0,M,7059.0,F,4859.0,M
1246-124550-0021_4362-15663-0014_4406-16882-0052_3982-182255-0001,1246.0,F,4362.0,F,4406.0,M,3982.0,F
839-130898-0043_6531-61334-0132_6529-62554-0000_3664-178355-0020,839.0,M,6531.0,F,6529.0,M,3664.0,M
6563-285357-0010_3112-9555-0032_4214-7146-0065_5339-14134-0029,6563.0,M,3112.0,F,4214.0,F,5339.0,F
3259-158083-0061_441-128988-0009_3436-172162-0019_2289-152254-0004,3259.0,F,441.0,F,3436.0,M,2289.0,M
2518-154826-0049_3807-4955-0034_4297-13009-0027_7190-90542-0067,2518.0,M,3807.0,M,4297.0,F,7190.0,M
7302-86815-0014_6181-216552-0056_5678-43301-0021_7794-295947-0041,7302.0,F,6181.0,M,5678.0,M,7794.0,F
118-47824-0054_4018-107312-0023_8838-298545-0041_5163-39921-0052,118.0,M,4018.0,M,8838.0,M,5163.0,F
6019-3185-0049_426-122821-0041_6272-70168-0003_200-124139-0038,6019.0,M,426.0,F,6272.0,F,200.0,F
1069-133709-0029_1263-138246-0031_3857-180923-0011_5192-19396-0018,1069.0,F,1263.0,F,3857.0,M,5192.0,M
5561-41615-0048_5808-54425-0014_1992-141719-0002_8747-293952-0053,5561.0,F,5808.0,M,1992.0,F,8747.0,M
6415-116629-0002_4267-78186-0024_6209-34599-0013_1116-137572-0038,6415.0,F,4267.0,M,6209.0,M,1116.0,F
7178-34644-0003_3807-4923-0008_5688-41232-0013_5561-39621-0013,7178.0,F,3807.0,M,5688.0,F,5561.0,F
7148-59157-0029_1926-147987-0001_4406-16883-0038_6272-70171-0014,7148.0,F,1926.0,F,4406.0,M,6272.0,F
5514-19192-0020_1963-147036-0022_1743-142914-0032_311-124404-0050,5514.0,F,1963.0,F,1743.0,M,311.0,M
6454-107462-0027_8098-275181-0010_1970-26100-0009_7859-102521-0014,6454.0,M,8098.0,M,1970.0,F,7859.0,F
8609-283227-0046_1246-135815-0001_2910-131096-0053_163-122947-0093,8609.0,M,1246.0,F,2910.0,F,163.0,M
302-123523-0030_7511-102420-0039_625-132118-0005_8051-119902-0032,302.0,F,7511.0,F,625.0,M,8051.0,F
4441-76250-0019_7302-86814-0008_78-369-0035_3436-172171-0017,4441.0,M,7302.0,F,78.0,M,3436.0,M
248-130644-0026_83-11691-0002_6454-93938-0009_1447-17506-0015,248.0,F,83.0,F,6454.0,M,1447.0,F
7367-86737-0100_5808-54425-0018_19-227-0070_226-131532-0012,7367.0,M,5808.0,M,19.0,F,226.0,F
6818-68772-0020_3607-29116-0002_8312-279791-0005_2002-139469-0103,6818.0,F,3607.0,M,8312.0,F,2002.0,M
6529-62556-0045_8580-287364-0034_4813-248638-0047_298-126791-0017,6529.0,M,8580.0,M,4813.0,M,298.0,F
7635-105661-0024_3857-180923-0025_5390-30096-0007_83-11691-0022,7635.0,F,3857.0,M,5390.0,M,83.0,F
5867-48852-0071_302-123504-0029_412-126975-0081_2136-5140-0021,5867.0,F,302.0,F,412.0,M,2136.0,M
6848-252322-0007_4898-20016-0029_1926-147979-0025_3214-167602-0018,6848.0,M,4898.0,M,1926.0,F,3214.0,M
839-130898-0077_6476-57446-0081_196-122152-0003_4267-287369-0023,839.0,M,6476.0,F,196.0,M,4267.0,M
412-126975-0087_4813-248638-0015_6529-62556-0017_8226-274369-0034,412.0,M,4813.0,M,6529.0,M,8226.0,M
1235-135884-0027_7800-283493-0032_7447-91187-0067_1743-142912-0029,1235.0,M,7800.0,F,7447.0,M,1743.0,M
6209-34599-0012_2817-142380-0015_6818-76332-0011_3214-167607-0018,6209.0,M,2817.0,F,6818.0,F,3214.0,M
5022-29411-0017_163-122947-0075_911-128684-0018_887-123290-0013,5022.0,F,163.0,M,911.0,M,887.0,F
8108-280359-0020_5789-70653-0026_3242-67153-0026_831-130746-0004,8108.0,M,5789.0,F,3242.0,M,831.0,M
4214-7146-0069_1363-135842-0004_6272-70168-0019_7447-91186-0014,4214.0,F,1363.0,F,6272.0,F,7447.0,M
6181-216552-0072_1040-133433-0014_83-3054-0014_8014-112602-0021,6181.0,M,1040.0,M,83.0,F,8014.0,F
39-121914-0024_4859-26870-0005_322-124147-0051_2196-170379-0009,39.0,F,4859.0,M,322.0,F,2196.0,F
3830-12531-0006_322-124147-0000_441-128982-0035_7402-59171-0048,3830.0,M,322.0,F,441.0,F,7402.0,M
250-142276-0048_6476-57446-0072_8014-112586-0010_2436-2476-0005,250.0,F,6476.0,F,8014.0,F,2436.0,M
2691-156755-0007_1246-124550-0034_7067-76047-0003_5789-57195-0021,2691.0,F,1246.0,F,7067.0,M,5789.0,F
4051-11218-0011_3857-180923-0029_3607-135982-0039_403-128339-0033,4051.0,F,3857.0,M,3607.0,M,403.0,F
2817-142371-0012_8123-275209-0018_198-209-0013_7190-90542-0030,2817.0,F,8123.0,F,198.0,F,7190.0,M
1263-139804-0020_8238-274553-0062_2911-15045-0021_198-126831-0031,1263.0,F,8238.0,F,2911.0,M,198.0,F
3242-8112-0036_4830-25898-0025_4898-28461-0055_3983-5371-0040,3242.0,M,4830.0,M,4898.0,M,3983.0,F
2136-5147-0024_2416-152139-0010_2196-170379-0029_2764-36616-0015,2136.0,M,2416.0,F,2196.0,F,2764.0,F
7264-92314-0004_196-122150-0026_6531-61334-0080_7367-86737-0004,7264.0,M,196.0,M,6531.0,F,7367.0,M
8063-274116-0001_4898-28461-0068_8419-286676-0016_32-4137-0039,8063.0,M,4898.0,M,8419.0,M,32.0,F
446-123501-0012_3240-131231-0032_8324-286682-0007_1970-10594-0015,446.0,M,3240.0,M,8324.0,F,1970.0,F
669-129061-0074_4788-294466-0010_3983-5371-0014_1992-141719-0051,669.0,F,4788.0,M,3983.0,F,1992.0,F
6209-34601-0015_7278-91083-0039_7059-88364-0003_250-142286-0015,6209.0,M,7278.0,M,7059.0,F,250.0,F
1263-138246-0016_2007-149877-0016_6415-100596-0019_4640-19188-0027,1263.0,F,2007.0,F,6415.0,F,4640.0,F
2952-408-0025_3983-5371-0012_2289-152258-0021_3235-28433-0002,2952.0,M,3983.0,F,2289.0,M,3235.0,F
481-123719-0030_1926-147979-0043_3259-158083-0122_4267-287369-0015,481.0,M,1926.0,F,3259.0,F,4267.0,M
3240-131231-0077_839-130898-0015_1970-10594-0017_2910-131096-0091,3240.0,M,839.0,M,1970.0,F,2910.0,F
5561-41616-0038_4640-19188-0031_8014-112586-0015_5456-24741-0003,5561.0,F,4640.0,F,8014.0,F,5456.0,M
405-130894-0025_1743-142914-0001_5390-30102-0017_1263-141777-0013,405.0,M,1743.0,M,5390.0,M,1263.0,F
2518-154825-0029_3436-172171-0025_1970-26100-0034_7264-92314-0005,2518.0,M,3436.0,M,1970.0,F,7264.0,M
198-129977-0022_2843-152918-0013_460-172359-0032_8324-286683-0013,198.0,F,2843.0,M,460.0,M,8324.0,F
4195-186236-0014_6272-70171-0018_1455-138263-0017_6836-61803-0018,4195.0,F,6272.0,F,1455.0,M,6836.0,M
8770-295463-0012_3830-12530-0017_2843-152918-0016_405-130894-0043,8770.0,M,3830.0,M,2843.0,M,405.0,M
446-123501-0017_201-127786-0080_7780-274562-0069_6563-285357-0000,446.0,M,201.0,M,7780.0,F,6563.0,M
1334-135589-0061_3374-298026-0046_4406-16882-0065_3440-171009-0019,1334.0,M,3374.0,M,4406.0,M,3440.0,F
3723-171115-0041_8468-295198-0001_8629-261140-0024_2911-15084-0003,3723.0,M,8468.0,F,8629.0,M,2911.0,M
1723-141149-0040_3214-167602-0005_1594-135914-0107_426-122822-0032,1723.0,M,3214.0,M,1594.0,M,426.0,F
2092-145706-0060_460-172359-0037_250-142276-0020_8468-286673-0021,2092.0,F,460.0,M,250.0,F,8468.0,F
7067-76048-0053_1553-140047-0039_4640-19187-0008_1970-10594-0042,7067.0,M,1553.0,F,4640.0,F,1970.0,F
7402-90848-0006_332-128985-0085_26-496-0023_5104-33406-0012,7402.0,M,332.0,M,26.0,M,5104.0,M
4481-17499-0010_4813-248638-0009_7078-271888-0051_696-93314-0030,4481.0,F,4813.0,M,7078.0,F,696.0,F
322-124147-0041_7402-90848-0024_1578-6379-0035_3607-29116-0003,322.0,F,7402.0,M,1578.0,F,3607.0,M
6078-54013-0018_87-121553-0040_311-124404-0043_3723-171115-0020,6078.0,F,87.0,F,311.0,M,3723.0,M
1263-138246-0026_4898-28461-0002_201-122255-0042_8975-270782-0041,1263.0,F,4898.0,M,201.0,M,8975.0,F
7264-92310-0002_5022-29411-0057_5104-33406-0032_669-129061-0027,7264.0,M,5022.0,F,5104.0,M,669.0,F
5192-19397-0028_3112-9554-0007_1723-141149-0015_8629-261140-0049,5192.0,M,3112.0,F,1723.0,M,8629.0,M
6081-41997-0001_8770-295462-0007_1624-168623-0007_2436-2476-0003,6081.0,M,8770.0,M,1624.0,M,2436.0,M
2196-174172-0004_6454-107462-0014_4813-248641-0024_233-155990-0027,2196.0,F,6454.0,M,4813.0,M,233.0,M
4214-7146-0078_4406-16883-0036_1447-130551-0000_2289-152258-0029,4214.0,F,4406.0,M,1447.0,F,2289.0,M
374-180298-0041_5514-19193-0020_19-227-0002_730-358-0048,374.0,M,5514.0,F,19.0,F,730.0,F
458-126305-0023_3440-171009-0063_6000-55211-0056_7178-34645-0014,458.0,M,3440.0,F,6000.0,F,7178.0,F
403-128339-0003_4137-11701-0021_3168-173564-0003_32-21625-0015,403.0,F,4137.0,F,3168.0,M,32.0,F
7178-34644-0048_2514-149482-0068_7078-271888-0114_32-21625-0012,7178.0,F,2514.0,M,7078.0,F,32.0,F
3374-298032-0025_2911-7601-0013_6209-34600-0034_458-126305-0026,3374.0,M,2911.0,M,6209.0,M,458.0,M
7190-90542-0076_150-126112-0034_4160-11549-0028_8098-278252-0038,7190.0,M,150.0,F,4160.0,F,8098.0,M
3242-67153-0023_248-130697-0034_7302-86814-0030_4160-14187-0012,3242.0,M,248.0,F,7302.0,F,4160.0,F
8975-270782-0062_1235-135884-0031_1116-132847-0019_8095-274348-0014,8975.0,F,1235.0,M,1116.0,F,8095.0,M
1594-135914-0093_8095-274346-0029_27-123349-0046_5789-57195-0035,1594.0,M,8095.0,M,27.0,M,5789.0,F
19-227-0036_5393-19219-0060_4051-10927-0024_2136-5140-0012,19.0,F,5393.0,F,4051.0,F,2136.0,M
4830-25898-0036_1926-143879-0009_6476-96661-0015_78-368-0034,4830.0,M,1926.0,F,6476.0,F,78.0,M
7800-283478-0012_441-128982-0025_2989-138035-0078_5463-39174-0022,7800.0,F,441.0,F,2989.0,F,5463.0,M
125-121342-0036_8609-283227-0051_4406-16883-0029_7190-90543-0001,125.0,F,8609.0,M,4406.0,M,7190.0,M
2989-138035-0065_6081-41997-0000_441-130108-0040_8095-274346-0054,2989.0,F,6081.0,M,441.0,F,8095.0,M
7067-76047-0006_2910-131096-0010_2136-5147-0011_6272-70191-0028,7067.0,M,2910.0,F,2136.0,M,6272.0,F
2384-152900-0033_8123-275193-0022_198-126831-0034_6209-34600-0016,2384.0,M,8123.0,F,198.0,F,6209.0,M
5163-18515-0016_211-122425-0041_7505-258958-0002_3259-158083-0002,5163.0,F,211.0,F,7505.0,M,3259.0,F
5750-35690-0015_5703-47212-0046_4788-94904-0038_7067-76048-0043,5750.0,M,5703.0,M,4788.0,M,7067.0,M
