mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex,speaker_4_ID,speaker_4_sex
5133-80690-0002_3082-165428-0007_8490-284268-0003_606-121661-0042,5133.0,F,3082.0,M,8490.0,M,606.0,M
5776-46889-0074_2427-154673-0014_850-131003-0028_2299-6524-0031,5776.0,M,2427.0,M,850.0,M,2299.0,M
2652-157644-0018_2785-163322-0008_2517-135227-0019_4425-14497-0042,2652.0,F,2785.0,F,2517.0,M,4425.0,M
2269-88761-0040_79-121541-0035_3258-169291-0044_2696-157636-0021,2269.0,F,79.0,F,3258.0,F,2696.0,M
512-124520-0002_1093-132891-0143_8498-287357-0026_724-123284-0023,512.0,M,1093.0,F,8498.0,M,724.0,M
3922-715-0012_7383-95441-0047_30-4447-0013_6157-40556-0079,3922.0,F,7383.0,F,30.0,F,6157.0,M
231-127936-0011_1052-139308-0022_5333-37092-0019_2589-177234-0011,231.0,M,1052.0,F,5333.0,M,2589.0,M
1769-143485-0059_373-130974-0019_5637-41166-0011_231-127936-0032,1769.0,M,373.0,F,5637.0,M,231.0,M
2570-157243-0099_1379-130530-0007_8776-270778-0000_5319-42637-0013,2570.0,F,1379.0,M,8776.0,F,5319.0,M
3171-68344-0035_2388-153731-0008_5918-46890-0075_112-121727-0008,3171.0,M,2388.0,M,5918.0,M,112.0,F
576-129623-0009_7754-105383-0018_318-124224-0046_829-123190-0024,576.0,F,7754.0,F,318.0,F,829.0,F
227-126539-0041_2532-163402-0012_716-129582-0006_7314-93276-0022,227.0,F,2532.0,F,716.0,M,7314.0,M
3630-11612-0045_1323-138548-0001_8527-281131-0047_2074-149033-0026,3630.0,F,1323.0,M,8527.0,M,2074.0,M
1851-148312-0029_6686-216563-0089_5724-13364-0075_3638-758-0022,1851.0,F,6686.0,M,5724.0,F,3638.0,F
7688-105390-0000_3046-137739-0054_667-107247-0012_1641-130505-0021,7688.0,M,3046.0,F,667.0,F,1641.0,F
3979-10701-0016_5012-80192-0020_1259-72927-0024_4236-8927-0013,3979.0,F,5012.0,F,1259.0,F,4236.0,M
8195-117382-0113_2074-149033-0013_5154-6174-0036_6918-47541-0043,8195.0,M,2074.0,M,5154.0,F,6918.0,F
829-123190-0011_1054-143005-0097_7994-258960-0012_3008-164328-0051,829.0,F,1054.0,F,7994.0,F,3008.0,F
4837-302000-0005_8195-117382-0059_510-130103-0024_8705-290361-0032,4837.0,F,8195.0,M,510.0,M,8705.0,M
3180-138043-0087_480-126336-0008_1050-134119-0036_64-76974-0029,3180.0,M,480.0,M,1050.0,F,64.0,F
2053-138888-0012_5637-41166-0036_8742-245708-0068_2592-166433-0007,2053.0,F,5637.0,M,8742.0,M,2592.0,F
7245-104888-0002_1222-133834-0046_7938-109179-0042_1535-141642-0006,7245.0,F,1222.0,M,7938.0,M,1535.0,M
8887-281471-0017_3851-9210-0081_6458-232057-0116_4236-8927-0066,8887.0,M,3851.0,F,6458.0,M,4236.0,M
6497-234100-0013_1283-129808-0021_2787-157400-0075_3869-699-0014,6497.0,M,1283.0,M,2787.0,M,3869.0,M
2269-88761-0035_2053-138901-0026_597-134789-0034_3380-64300-0020,2269.0,F,2053.0,F,597.0,F,3380.0,F
7460-92002-0050_2577-157236-0106_3738-176683-0001_2473-155521-0014,7460.0,M,2577.0,F,3738.0,F,2473.0,M
2816-4136-0037_2254-152824-0006_8194-89388-0028_2960-155151-0041,2816.0,M,2254.0,F,8194.0,F,2960.0,M
7933-113272-0011_1649-5776-0014_3889-130125-0015_968-122545-0018,7933.0,F,1649.0,F,3889.0,F,968.0,F
4145-104606-0005_5242-35926-0044_2581-155520-0007_7520-258954-0045,4145.0,F,5242.0,M,2581.0,F,7520.0,M
7139-88748-0001_3224-167024-0019_882-123268-0008_8506-287660-0018,7139.0,M,3224.0,F,882.0,F,8506.0,F
6574-120583-0037_583-139009-0118_1182-133396-0004_4044-9010-0044,6574.0,M,583.0,M,1182.0,M,4044.0,F
7478-98644-0002_6509-67147-0026_3638-696-0015_6538-81859-0003,7478.0,M,6509.0,F,3638.0,F,6538.0,M
8459-285173-0002_4973-44575-0032_7495-252341-0031_4734-220951-0049,8459.0,M,4973.0,M,7495.0,F,4734.0,M
6458-232057-0010_2110-161101-0028_6288-63105-0018_2256-137627-0016,6458.0,M,2110.0,M,6288.0,F,2256.0,F
6269-66185-0000_4495-10160-0051_7825-258978-0003_718-129594-0018,6269.0,M,4495.0,M,7825.0,M,718.0,M
1100-124547-0007_70-121127-0015_5147-32136-0029_637-127579-0018,1100.0,F,70.0,M,5147.0,M,637.0,M
1100-135264-0042_1800-142858-0012_2201-151776-0023_1422-149735-0008,1100.0,F,1800.0,F,2201.0,M,1422.0,F
380-129064-0020_1031-133220-0036_7665-104978-0023_1754-140639-0035,380.0,F,1031.0,F,7665.0,M,1754.0,F
7959-109176-0025_501-125127-0024_6300-39661-0018_2272-152282-0003,7959.0,F,501.0,M,6300.0,F,2272.0,M
8879-300343-0042_7932-110056-0018_8138-287657-0010_6288-63101-0003,8879.0,M,7932.0,F,8138.0,M,6288.0,F
711-187466-0012_1382-130516-0022_5093-29101-0025_593-126932-0001,711.0,M,1382.0,F,5093.0,F,593.0,M
2230-132101-0000_1826-142752-0053_2401-144485-0075_208-126600-0012,2230.0,F,1826.0,M,2401.0,F,208.0,F
5115-26950-0015_6167-73973-0024_1012-133424-0035_93-126208-0010,5115.0,F,6167.0,F,1012.0,F,93.0,F
7169-89735-0017_2812-160187-0056_4363-14936-0085_6993-83606-0036,7169.0,M,2812.0,M,4363.0,F,6993.0,M
6269-66185-0009_4595-45204-0021_8619-291379-0003_2618-138042-0096,6269.0,M,4595.0,M,8619.0,M,2618.0,M
512-124549-0033_7313-91072-0055_1705-142318-0045_3228-4691-0024,512.0,M,7313.0,M,1705.0,F,3228.0,F
8225-274376-0016_3546-175390-0018_7416-103126-0088_8329-279775-0011,8225.0,M,3546.0,F,7416.0,F,8329.0,F
7959-109185-0033_820-123133-0005_159-135897-0065_1472-142848-0002,7959.0,F,820.0,M,159.0,M,1472.0,F
5868-66166-0017_3379-132592-0045_8152-258974-0040_1851-148312-0026,5868.0,M,3379.0,F,8152.0,M,1851.0,F
5293-82020-0035_549-126410-0023_8490-284268-0036_8396-240992-0046,5293.0,M,549.0,F,8490.0,M,8396.0,M
1079-128632-0034_7481-101276-0077_4057-183239-0020_7754-108640-0038,1079.0,F,7481.0,F,4057.0,F,7754.0,F
4260-176854-0010_240-144999-0017_6032-58192-0012_7868-246932-0003,4260.0,F,240.0,M,6032.0,F,7868.0,F
380-129064-0033_6538-81858-0031_1027-125140-0002_8163-116797-0011,380.0,F,6538.0,M,1027.0,M,8163.0,F
8545-287671-0023_1874-165701-0008_2110-161100-0033_3584-178748-0030,8545.0,F,1874.0,M,2110.0,M,3584.0,F
6637-69607-0042_6371-63713-0019_1323-138548-0035_5293-82020-0009,6637.0,F,6371.0,F,1323.0,M,5293.0,M
3157-168062-0017_7434-96672-0009_93-126209-0022_6637-69607-0024,3157.0,F,7434.0,F,93.0,F,6637.0,F
1826-139361-0060_4854-24732-0002_2758-86588-0009_2853-164187-0064,1826.0,M,4854.0,M,2758.0,F,2853.0,F
4856-12103-0029_16-122828-0013_1734-142311-0037_1509-145742-0004,4856.0,M,16.0,F,1734.0,F,1509.0,F
5513-39476-0032_4590-18006-0019_1944-159230-0024_1446-122614-0088,5513.0,M,4590.0,M,1944.0,F,1446.0,M
353-128309-0002_303-123507-0028_4111-184447-0045_1001-134707-0060,353.0,M,303.0,M,4111.0,F,1001.0,M
5246-5084-0001_8592-285135-0051_7802-104391-0035_6006-57831-0005,5246.0,M,8592.0,M,7802.0,F,6006.0,F
3738-176682-0019_4731-95875-0021_724-123285-0007_2348-143895-0026,3738.0,F,4731.0,F,724.0,M,2348.0,F
7874-110243-0047_6139-58869-0039_850-131003-0026_7967-117095-0025,7874.0,M,6139.0,F,850.0,M,7967.0,F
6927-86043-0026_8490-284269-0039_5126-36956-0006_8527-281132-0044,6927.0,F,8490.0,M,5126.0,M,8527.0,M
8879-300234-0003_1629-139710-0046_8266-258262-0015_5389-4861-0067,8879.0,M,1629.0,F,8266.0,M,5389.0,M
2532-163402-0022_2499-156155-0027_8006-112593-0031_4733-6398-0000,2532.0,F,2499.0,M,8006.0,M,4733.0,M
1448-135894-0019_5868-66166-0000_8195-117382-0128_2999-156968-0018,1448.0,F,5868.0,M,8195.0,M,2999.0,M
224-129790-0043_5767-48579-0016_6235-36641-0107_820-123133-0023,224.0,F,5767.0,M,6235.0,F,820.0,M
7437-96153-0012_3328-168626-0034_246-224-0007_2074-149033-0018,7437.0,M,3328.0,M,246.0,F,2074.0,M
8605-276939-0031_1322-137588-0019_979-128669-0010_4490-16002-0029,8605.0,F,1322.0,M,979.0,F,4490.0,F
708-129393-0092_6300-39661-0008_159-121902-0015_2512-157242-0059,708.0,M,6300.0,F,159.0,M,2512.0,F
820-123135-0004_4856-20410-0012_3118-5911-0005_8401-280380-0074,820.0,M,4856.0,M,3118.0,M,8401.0,M
7478-98644-0005_1241-121103-0032_8575-290350-0021_8494-244431-0026,7478.0,M,1241.0,F,8575.0,M,8494.0,M
7318-96151-0041_2045-158081-0008_5189-56574-0014_783-126739-0098,7318.0,F,2045.0,M,5189.0,M,783.0,F
3493-17615-0006_2598-4654-0010_3328-166436-0005_2240-148522-0022,3493.0,F,2598.0,F,3328.0,M,2240.0,M
6575-67584-0003_2499-156154-0059_7959-109185-0014_2113-132485-0035,6575.0,M,2499.0,M,7959.0,F,2113.0,M
6032-56222-0038_7704-106974-0012_7395-89880-0046_1678-142279-0008,6032.0,F,7704.0,M,7395.0,F,1678.0,F
3361-1150-0030_5147-32135-0029_6339-65554-0028_216-122441-0035,3361.0,F,5147.0,M,6339.0,F,216.0,M
3092-39501-0099_2654-158744-0044_7126-59175-0047_434-132650-0002,3092.0,F,2654.0,M,7126.0,M,434.0,F
4806-26894-0009_7569-102240-0074_318-124224-0069_1826-142752-0023,4806.0,M,7569.0,M,318.0,F,1826.0,M
1212-185485-0034_6294-85684-0033_1678-142279-0079_957-130588-0031,1212.0,F,6294.0,M,1678.0,F,957.0,M
6371-63713-0036_6104-58845-0068_7949-39970-0066_7705-101579-0037,6371.0,F,6104.0,F,7949.0,M,7705.0,M
986-129388-0108_4433-16802-0060_8498-287357-0031_1752-16632-0022,986.0,M,4433.0,M,8498.0,M,1752.0,F
501-125128-0002_6993-83606-0045_2294-161707-0006_4957-30119-0024,501.0,M,6993.0,M,2294.0,M,4957.0,F
1678-142279-0062_1731-142320-0044_6160-44912-0082_5570-73847-0015,1678.0,F,1731.0,F,6160.0,F,5570.0,F
4586-61758-0025_2481-156738-0046_5984-56840-0014_8138-293531-0025,4586.0,M,2481.0,F,5984.0,F,8138.0,M
3638-696-0026_55-121068-0022_3738-164927-0036_6188-78885-0023,3638.0,F,55.0,M,3738.0,F,6188.0,F
1052-139307-0027_4222-187005-0010_5583-38026-0029_7720-105167-0054,1052.0,F,4222.0,F,5583.0,F,7720.0,M
4039-184266-0027_5139-30106-0018_2628-153964-0031_16-122828-0046,4039.0,M,5139.0,F,2628.0,M,16.0,F
1509-143477-0055_7520-258986-0050_5157-47239-0019_7991-102381-0117,1509.0,F,7520.0,M,5157.0,M,7991.0,M
340-124368-0024_5039-1189-0036_2570-157243-0001_7828-105171-0038,340.0,M,5039.0,F,2570.0,F,7828.0,M
1182-134316-0035_7139-75360-0044_512-124520-0018_3380-64300-0038,1182.0,M,7139.0,M,512.0,M,3380.0,F
5809-51163-0016_398-130093-0014_8190-284433-0029_5622-44585-0021,5809.0,F,398.0,M,8190.0,F,5622.0,F
210-129396-0050_5604-26956-0013_2494-156015-0046_7498-99122-0015,210.0,M,5604.0,F,2494.0,M,7498.0,F
7520-258954-0010_1603-139325-0010_3370-163384-0011_6235-36641-0043,7520.0,M,1603.0,M,3370.0,M,6235.0,F
5333-5083-0024_2204-131732-0038_2592-5341-0040_7276-92427-0023,5333.0,M,2204.0,F,2592.0,F,7276.0,F
2334-150915-0033_2589-177234-0004_3923-174992-0040_8193-116804-0048,2334.0,M,2589.0,M,3923.0,M,8193.0,F
7720-105167-0032_278-127215-0064_81-121543-0107_7833-102239-0046,7720.0,M,278.0,F,81.0,M,7833.0,M
3979-10701-0051_115-122944-0080_7730-304534-0028_7732-107517-0025,3979.0,F,115.0,F,7730.0,F,7732.0,M
1100-124547-0058_28-12332-0053_4145-14013-0021_8677-291953-0013,1100.0,F,28.0,F,4145.0,F,8677.0,F
2230-124587-0016_1079-128631-0003_224-133227-0005_4490-16003-0015,2230.0,F,1079.0,F,224.0,F,4490.0,F
6510-62516-0034_2577-157236-0098_2085-147968-0019_4138-11079-0031,6510.0,M,2577.0,F,2085.0,F,4138.0,F
7241-90850-0026_1923-155646-0005_1811-129443-0059_5092-28462-0021,7241.0,M,1923.0,F,1811.0,M,5092.0,M
4586-61758-0005_7945-112012-0001_5731-50776-0006_2060-147963-0028,4586.0,M,7945.0,F,5731.0,F,2060.0,F
8573-286306-0009_5293-82020-0070_3483-174132-0024_1337-10674-0047,8573.0,F,5293.0,M,3483.0,M,1337.0,M
2816-4136-0040_8028-233382-0068_2581-155520-0018_7000-83706-0011,2816.0,M,8028.0,M,2581.0,F,7000.0,M
7828-105179-0034_6518-66470-0022_1093-132891-0082_2709-158074-0038,7828.0,M,6518.0,F,1093.0,F,2709.0,F
154-123998-0008_17-362-0060_6215-62347-0057_2473-157861-0036,154.0,M,17.0,M,6215.0,F,2473.0,M
1629-139710-0032_345-1120-0012_7881-110131-0008_7318-96168-0043,1629.0,F,345.0,M,7881.0,M,7318.0,F
398-123602-0017_7520-258954-0005_6157-40556-0014_1958-144503-0017,398.0,M,7520.0,M,6157.0,M,1958.0,M
5883-59268-0053_4116-13256-0018_1054-143005-0035_718-129597-0027,5883.0,M,4116.0,F,1054.0,F,718.0,M
5092-28465-0078_1165-135216-0056_2397-162253-0005_296-141721-0034,5092.0,M,1165.0,M,2397.0,M,296.0,M
3905-149791-0023_5622-44585-0003_2751-142363-0058_4108-12546-0005,3905.0,F,5622.0,F,2751.0,F,4108.0,M
8605-292138-0010_525-126965-0047_1422-149735-0006_6215-68888-0011,8605.0,F,525.0,F,1422.0,F,6215.0,F
3615-14677-0023_4973-24515-0044_3521-175962-0012_3157-168062-0014,3615.0,F,4973.0,M,3521.0,M,3157.0,F
6993-83607-0050_1271-128145-0011_5154-26558-0022_2388-153731-0020,6993.0,M,1271.0,M,5154.0,F,2388.0,M
6505-231837-0001_1463-134465-0045_3009-10327-0003_7258-91905-0015,6505.0,F,1463.0,F,3009.0,M,7258.0,M
497-129325-0000_6937-262269-0037_4010-10798-0004_8855-283242-0058,497.0,M,6937.0,F,4010.0,M,8855.0,M
1740-141148-0066_1025-92820-0033_2654-158744-0055_4800-73729-0027,1740.0,F,1025.0,M,2654.0,M,4800.0,F
1448-135894-0058_7938-110127-0008_5154-6174-0000_7316-10642-0036,1448.0,F,7938.0,M,5154.0,F,7316.0,F
829-123192-0005_6694-70837-0017_6080-58012-0018_5239-32139-0053,829.0,F,6694.0,M,6080.0,M,5239.0,M
606-130296-0027_5293-82020-0054_8075-279239-0037_329-862-0019,606.0,M,5293.0,M,8075.0,F,329.0,M
6499-57667-0003_451-126829-0026_7926-254948-0059_8152-258993-0026,6499.0,M,451.0,F,7926.0,M,8152.0,M
476-134312-0003_5876-8675-0011_1050-134120-0028_3032-19361-0012,476.0,M,5876.0,F,1050.0,F,3032.0,M
1401-146770-0014_1311-134176-0047_1944-159227-0018_1556-139350-0011,1401.0,F,1311.0,M,1944.0,F,1556.0,M
3738-176682-0008_1160-139727-0015_2272-152262-0011_5656-44576-0010,3738.0,F,1160.0,M,2272.0,M,5656.0,M
2769-176256-0008_1079-128631-0024_204-287139-0021_1460-138289-0007,2769.0,M,1079.0,F,204.0,M,1460.0,F
207-131203-0035_119-129515-0010_948-132705-0018_2751-142362-0018,207.0,M,119.0,M,948.0,F,2751.0,F
764-132280-0042_1100-135264-0045_5206-19376-0058_511-131226-0002,764.0,M,1100.0,F,5206.0,M,511.0,M
2709-158074-0012_4110-11528-0007_7247-101864-0000_6378-61777-0032,2709.0,F,4110.0,M,7247.0,M,6378.0,F
2045-158081-0054_7657-104717-0038_3866-9919-0019_2570-157243-0053,2045.0,M,7657.0,F,3866.0,M,2570.0,F
1552-140651-0048_224-129790-0020_4064-77779-0001_115-122944-0006,1552.0,M,224.0,F,4064.0,F,115.0,F
7962-110061-0033_2388-153733-0030_7959-109185-0030_534-127537-0041,7962.0,F,2388.0,M,7959.0,F,534.0,F
278-127215-0046_731-366-0044_8300-275128-0060_5538-70919-0027,278.0,F,731.0,F,8300.0,F,5538.0,F
3546-175390-0012_7926-254949-0054_7276-92427-0015_434-132645-0003,3546.0,F,7926.0,M,7276.0,F,434.0,F
1343-158781-0007_2920-156224-0005_593-126932-0004_2401-144485-0045,1343.0,F,2920.0,F,593.0,M,2401.0,F
7867-110528-0018_1271-128145-0012_4854-24731-0080_3790-39761-0042,7867.0,M,1271.0,M,4854.0,M,3790.0,F
5588-39648-0012_4363-14936-0006_1789-142896-0008_1290-135762-0093,5588.0,F,4363.0,F,1789.0,M,1290.0,F
3294-167597-0036_948-132707-0025_543-133217-0003_1012-133424-0040,3294.0,F,948.0,F,543.0,M,1012.0,F
6828-68770-0008_7339-86804-0022_3546-9321-0011_589-146346-0057,6828.0,F,7339.0,M,3546.0,F,589.0,F
14-208-0050_8824-279153-0081_2570-157243-0045_8163-116797-0024,14.0,F,8824.0,M,2570.0,F,8163.0,F
288-130994-0004_3584-74477-0026_3008-164328-0056_1903-132499-0034,288.0,F,3584.0,F,3008.0,F,1903.0,M
5883-59268-0023_2156-82458-0028_2404-141240-0010_7478-98645-0054,5883.0,M,2156.0,M,2404.0,M,7478.0,M
2113-132484-0012_8825-292252-0045_3070-166421-0018_8591-284444-0045,2113.0,M,8825.0,F,3070.0,M,8591.0,F
8490-284268-0002_1001-134707-0045_6339-65554-0032_3224-167024-0012,8490.0,M,1001.0,M,6339.0,F,3224.0,F
353-128309-0084_1777-142750-0032_1987-144135-0078_2156-25563-0038,353.0,M,1777.0,M,1987.0,M,2156.0,M
205-123882-0026_559-289453-0048_5513-39476-0030_2285-163380-0014,205.0,F,559.0,M,5513.0,M,2285.0,M
510-130103-0020_6308-68359-0024_1851-148962-0025_7945-112011-0035,510.0,M,6308.0,F,1851.0,F,7945.0,F
2074-147193-0036_6937-262269-0049_4590-18006-0031_1445-139404-0024,2074.0,M,6937.0,F,4590.0,M,1445.0,M
2194-150469-0007_666-11243-0013_1448-135894-0024_340-124368-0025,2194.0,F,666.0,F,1448.0,F,340.0,M
4289-21393-0053_175-127696-0022_6924-291609-0020_953-130625-0039,4289.0,F,175.0,F,6924.0,F,953.0,M
14-212-0017_4335-15082-0031_1849-138063-0022_899-126232-0016,14.0,F,4335.0,M,1849.0,M,899.0,M
8705-290363-0027_3972-185074-0003_2929-86777-0025_1641-130504-0022,8705.0,M,3972.0,F,2929.0,M,1641.0,F
5868-54659-0031_5767-48579-0020_6550-53343-0042_4133-6541-0024,5868.0,M,5767.0,M,6550.0,M,4133.0,M
2769-176256-0014_2960-155151-0051_3994-156757-0024_6233-61743-0004,2769.0,M,2960.0,M,3994.0,F,6233.0,F
4152-5710-0046_5154-26559-0015_593-126932-0013_7398-98877-0007,4152.0,M,5154.0,F,593.0,M,7398.0,F
7000-83696-0022_1777-142745-0046_2285-124595-0002_272-130227-0001,7000.0,M,1777.0,M,2285.0,M,272.0,M
188-136483-0016_1050-134119-0017_7139-88748-0027_4116-13256-0029,188.0,F,1050.0,F,7139.0,M,4116.0,F
1061-142358-0018_6696-68773-0015_7342-254918-0027_38-121024-0071,1061.0,F,6696.0,F,7342.0,F,38.0,M
8421-283462-0074_5062-294700-0007_175-127696-0024_1383-130532-0004,8421.0,F,5062.0,F,175.0,F,1383.0,M
716-129581-0019_5656-44577-0001_4331-57179-0003_1335-163935-0000,716.0,M,5656.0,M,4331.0,F,1335.0,F
7117-86710-0081_7434-75939-0009_55-121069-0014_8545-287671-0048,7117.0,F,7434.0,F,55.0,M,8545.0,F
2167-149881-0048_5975-54006-0032_6694-70837-0039_242-122626-0024,2167.0,M,5975.0,M,6694.0,M,242.0,F
698-122876-0008_7069-246889-0008_4356-6506-0018_2853-164187-0028,698.0,F,7069.0,M,4356.0,F,2853.0,F
8113-301694-0011_3493-17615-0012_3119-163527-0071_216-122441-0043,8113.0,F,3493.0,F,3119.0,F,216.0,M
8119-115687-0043_2074-159371-0040_1498-140041-0009_207-143321-0002,8119.0,M,2074.0,M,1498.0,F,207.0,M
6188-73024-0009_3094-136458-0071_5809-51163-0009_7437-96153-0033,6188.0,F,3094.0,F,5809.0,F,7437.0,M
3905-172165-0025_217-122443-0067_5802-76044-0047_225-131256-0009,3905.0,F,217.0,F,5802.0,M,225.0,F
3927-6556-0048_7245-104890-0046_7938-109179-0024_1290-135762-0000,3927.0,M,7245.0,F,7938.0,M,1290.0,F
1800-142858-0021_3094-136458-0073_208-126851-0016_1313-135020-0048,1800.0,F,3094.0,F,208.0,F,1313.0,M
6119-48032-0079_5588-68188-0016_476-133471-0033_2053-138901-0068,6119.0,M,5588.0,F,476.0,M,2053.0,F
770-131704-0033_1498-140040-0001_7926-254948-0003_1552-140651-0035,770.0,M,1498.0,F,7926.0,M,1552.0,M
6215-62347-0067_7339-86765-0057_7258-91906-0013_4807-26853-0027,6215.0,F,7339.0,M,7258.0,M,4807.0,F
8494-244443-0007_3994-11512-0014_56-1733-0033_3008-164327-0037,8494.0,M,3994.0,F,56.0,F,3008.0,F
8195-117382-0021_3379-132601-0037_4013-11734-0067_7245-104890-0058,8195.0,M,3379.0,F,4013.0,M,7245.0,F
2999-156967-0008_8771-294523-0051_3615-14677-0034_5918-46890-0063,2999.0,M,8771.0,F,3615.0,F,5918.0,M
3274-167022-0012_3157-119295-0022_2696-157636-0024_7128-84122-0025,3274.0,M,3157.0,F,2696.0,M,7128.0,M
1668-136280-0039_14-208-0015_1933-146437-0037_3046-137739-0008,1668.0,F,14.0,F,1933.0,F,3046.0,F
70-121130-0036_6308-68358-0031_1914-121446-0032_5655-46267-0019,70.0,M,6308.0,F,1914.0,M,5655.0,F
816-2301-0003_1731-142320-0003_3967-292604-0047_7011-66622-0072,816.0,M,1731.0,F,3967.0,F,7011.0,M
4806-26894-0057_1337-10673-0028_7069-246904-0011_6300-39660-0041,4806.0,M,1337.0,M,7069.0,M,6300.0,F
2368-157056-0027_5054-1187-0046_594-127732-0010_2618-138042-0052,2368.0,M,5054.0,F,594.0,M,2618.0,M
126-122467-0084_8722-296473-0005_1031-133220-0057_6288-63105-0011,126.0,F,8722.0,F,1031.0,F,6288.0,F
3092-39501-0022_5883-59268-0084_6567-53342-0022_274-121398-0020,3092.0,F,5883.0,M,6567.0,F,274.0,F
274-121392-0052_2499-156154-0060_8699-291107-0014_4133-6541-0074,274.0,F,2499.0,M,8699.0,F,4133.0,M
1012-133424-0072_2709-158074-0075_3889-9914-0002_23-124439-0040,1012.0,F,2709.0,F,3889.0,F,23.0,F
6544-71420-0033_3914-10088-0022_1463-134463-0062_2127-138047-0027,6544.0,F,3914.0,M,1463.0,F,2127.0,M
5618-48830-0069_663-128991-0012_5293-82020-0092_5304-55856-0000,5618.0,F,663.0,M,5293.0,M,5304.0,M
8506-287659-0006_5538-64717-0017_2992-164100-0022_2654-158744-0030,8506.0,F,5538.0,F,2992.0,M,2654.0,M
803-139753-0024_6924-114452-0001_5767-48579-0051_4278-13269-0031,803.0,M,6924.0,F,5767.0,M,4278.0,M
1025-92820-0026_5724-13364-0069_3072-155949-0059_6388-64974-0035,1025.0,M,5724.0,F,3072.0,M,6388.0,F
4257-6397-0056_4744-83616-0024_7434-75939-0027_115-122944-0026,4257.0,M,4744.0,F,7434.0,F,115.0,F
3816-19585-0026_114-129324-0031_1316-132782-0004_803-139752-0005,3816.0,F,114.0,F,1316.0,M,803.0,M
7938-110127-0019_1222-133834-0014_8163-274549-0000_472-130755-0003,7938.0,M,1222.0,M,8163.0,F,472.0,F
4243-14929-0022_7553-101289-0048_122-121730-0000_3537-5704-0053,4243.0,M,7553.0,M,122.0,M,3537.0,F
2638-10172-0071_5746-48362-0030_5246-30101-0037_3615-14672-0003,2638.0,F,5746.0,M,5246.0,M,3615.0,F
90-121085-0072_3228-4691-0003_1224-121064-0077_2294-161707-0010,90.0,M,3228.0,F,1224.0,F,2294.0,M
2348-143895-0095_3927-6557-0059_3357-28380-0035_5809-51163-0030,2348.0,F,3927.0,M,3357.0,F,5809.0,F
4246-12545-0025_598-127704-0011_3340-170982-0022_4490-16003-0030,4246.0,M,598.0,F,3340.0,M,4490.0,F
8791-291101-0003_1222-133834-0019_1165-135216-0053_1046-133224-0024,8791.0,M,1222.0,M,1165.0,M,1046.0,M
2758-86588-0001_318-124164-0025_1212-185485-0019_2388-153728-0048,2758.0,F,318.0,F,1212.0,F,2388.0,M
4973-24515-0035_596-127685-0036_836-130900-0035_4238-12895-0000,4973.0,M,596.0,F,836.0,M,4238.0,F
1571-138486-0053_6120-56179-0032_175-127696-0031_3389-130127-0031,1571.0,M,6120.0,F,175.0,F,3389.0,M
984-137141-0027_3994-156757-0020_2582-155972-0066_98-121658-0040,984.0,M,3994.0,F,2582.0,F,98.0,F
4807-26852-0024_781-126737-0000_6505-231836-0037_4044-9010-0038,4807.0,F,781.0,M,6505.0,F,4044.0,F
1241-137614-0008_5940-54016-0034_6494-60800-0021_5622-44585-0027,1241.0,F,5940.0,M,6494.0,M,5622.0,F
6120-14976-0030_6317-54487-0092_3380-6175-0040_1283-136983-0045,6120.0,F,6317.0,F,3380.0,F,1283.0,M
274-121382-0025_593-126929-0002_2582-155973-0013_5727-47030-0038,274.0,F,593.0,M,2582.0,F,5727.0,M
5133-30591-0006_6373-65772-0058_6167-73973-0026_510-130101-0020,5133.0,F,6373.0,F,6167.0,F,510.0,M
5266-34501-0010_806-124221-0002_4854-24732-0003_925-8140-0011,5266.0,F,806.0,M,4854.0,M,925.0,F
55-121069-0017_3645-39840-0012_2741-159386-0036_7134-67233-0033,55.0,M,3645.0,F,2741.0,F,7134.0,M
5333-37092-0005_3328-168638-0016_8006-112592-0052_205-159056-0025,5333.0,M,3328.0,M,8006.0,M,205.0,F
2785-163322-0045_6877-79973-0028_6567-53342-0104_2823-160953-0003,2785.0,F,6877.0,M,6567.0,F,2823.0,M
8742-245708-0073_231-119253-0020_1811-129443-0096_8506-287660-0015,8742.0,M,231.0,M,1811.0,M,8506.0,F
3224-168199-0027_216-122441-0009_6782-61316-0131_2562-133442-0040,3224.0,F,216.0,M,6782.0,F,2562.0,M
2533-149939-0080_115-122944-0085_1445-139387-0010_598-127703-0061,2533.0,M,115.0,F,1445.0,M,598.0,F
192-123167-0006_4733-6398-0051_8006-112592-0009_4152-12926-0001,192.0,F,4733.0,M,8006.0,M,4152.0,M
2294-169656-0031_3187-168500-0033_5984-56837-0025_4064-77779-0000,2294.0,M,3187.0,M,5984.0,F,4064.0,F
7276-90847-0038_1777-142745-0051_3994-149798-0029_1536-138488-0022,7276.0,F,1777.0,M,3994.0,F,1536.0,M
3945-29110-0007_2074-149033-0025_4535-279849-0027_2960-155151-0044,3945.0,M,2074.0,M,4535.0,M,2960.0,M
373-130975-0026_5712-48848-0006_3914-10088-0007_576-129623-0126,373.0,F,5712.0,F,3914.0,M,576.0,F
949-138545-0000_7481-101276-0009_3989-182389-0029_5115-26951-0024,949.0,M,7481.0,F,3989.0,M,5115.0,F
