mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex
4590-18005-0031_948-132705-0030_4731-58193-0015,4590.0,M,948.0,F,4731.0,F
598-127703-0074_3977-87547-0022_806-123715-0011,598.0,F,3977.0,M,806.0,M
8776-270778-0089_7720-105167-0035_3977-87547-0016,8776.0,F,7720.0,M,3977.0,M
2960-155152-0014_2533-149939-0042_5606-54667-0027,2960.0,M,2533.0,M,5606.0,F
3994-156757-0018_7313-91072-0058_3521-12715-0033,3994.0,F,7313.0,M,3521.0,M
3869-700-0040_6519-69412-0035_2319-138656-0046,3869.0,M,6519.0,F,2319.0,M
288-130994-0014_1241-121106-0023_3482-170453-0002,288.0,F,1241.0,F,3482.0,F
3482-170453-0045_93-126209-0038_6673-72311-0068,3482.0,F,93.0,F,6673.0,F
3546-9342-0023_5319-64075-0007_7061-88086-0021,3546.0,F,5319.0,M,7061.0,M
7705-101579-0008_5186-7793-0049_3307-145138-0040,7705.0,M,5186.0,M,3307.0,M
3781-156981-0013_3094-136458-0024_7991-102381-0082,3781.0,F,3094.0,F,7991.0,M
1903-132499-0041_3540-163612-0038_472-130755-0003,1903.0,M,3540.0,M,472.0,F
6188-73024-0036_1547-130184-0081_6927-86043-0035,6188.0,F,1547.0,F,6927.0,F
598-127704-0022_5389-4861-0049_7318-96151-0038,598.0,F,5389.0,M,7318.0,F
525-126965-0120_1769-143485-0034_1777-142745-0017,525.0,F,1769.0,M,1777.0,M
2404-141242-0044_3357-28380-0012_1160-139717-0023,2404.0,M,3357.0,F,1160.0,M
8848-293957-0051_5519-39478-0015_9023-296468-0025,8848.0,M,5519.0,M,9023.0,F
7956-245687-0072_8080-274558-0014_6395-87997-0023,7956.0,M,8080.0,F,6395.0,M
4856-20410-0017_639-124526-0009_663-128991-0041,4856.0,M,639.0,M,663.0,M
231-119253-0011_8545-273050-0013_820-123135-0028,231.0,M,8545.0,F,820.0,M
8875-293959-0002_345-1119-0004_242-122627-0052,8875.0,M,345.0,M,242.0,F
829-123192-0040_1343-139681-0010_5684-46240-0036,829.0,F,1343.0,F,5684.0,F
6575-67592-0019_6956-81870-0042_3549-9203-0027,6575.0,M,6956.0,M,3549.0,F
4592-22179-0027_7739-8592-0008_7398-98878-0007,4592.0,F,7739.0,F,7398.0,F
8722-296473-0011_8118-114469-0002_7717-104491-0006,8722.0,F,8118.0,F,7717.0,F
1323-138617-0004_6233-36633-0017_5984-56840-0031,1323.0,M,6233.0,F,5984.0,F
1052-139308-0044_7318-96168-0042_240-144999-0045,1052.0,F,7318.0,F,240.0,M
4592-22179-0032_3228-4691-0000_5868-54659-0044,4592.0,F,3228.0,F,5868.0,M
6981-70843-0032_459-123443-0022_192-128345-0053,6981.0,M,459.0,M,192.0,F
7339-86765-0019_1241-137614-0020_5337-37090-0069,7339.0,M,1241.0,F,5337.0,F
8011-117866-0002_476-134312-0048_8619-291374-0006,8011.0,M,476.0,M,8619.0,M
1348-135826-0013_8152-282985-0013_224-129790-0014,1348.0,F,8152.0,M,224.0,F
2853-164187-0029_576-129623-0117_1826-139361-0028,2853.0,F,576.0,F,1826.0,M
1535-141644-0051_2532-163402-0038_272-130226-0006,1535.0,M,2532.0,F,272.0,M
1365-134825-0020_8643-298549-0063_4363-11049-0020,1365.0,M,8643.0,M,4363.0,F
4013-182396-0013_7766-275147-0026_4111-184448-0028,4013.0,M,7766.0,F,4111.0,F
6555-398-0073_5126-36956-0006_1705-142318-0047,6555.0,M,5126.0,M,1705.0,F
8605-291172-0001_4098-11546-0001_1271-136861-0014,8605.0,F,4098.0,F,1271.0,M
8848-293957-0016_4257-6397-0091_7286-92930-0007,8848.0,M,4257.0,M,7286.0,F
6904-262291-0040_240-160592-0022_8163-116797-0035,6904.0,F,240.0,M,8163.0,F
8410-278217-0063_559-126296-0046_192-128345-0042,8410.0,F,559.0,M,192.0,F
22-121140-0044_1401-14358-0022_1851-151817-0028,22.0,F,1401.0,F,1851.0,F
8396-120280-0019_815-130105-0001_7828-105171-0062,8396.0,M,815.0,M,7828.0,M
4243-187024-0031_783-126739-0063_708-129393-0095,4243.0,M,783.0,F,708.0,M
7704-106974-0009_1571-138486-0007_948-132705-0008,7704.0,M,1571.0,M,948.0,F
7484-39971-0011_4116-13256-0046_2992-164100-0003,7484.0,M,4116.0,F,2992.0,M
55-121069-0020_7994-258959-0033_580-126945-0065,55.0,M,7994.0,F,580.0,M
3368-170950-0020_534-127537-0033_6120-56179-0031,3368.0,M,534.0,F,6120.0,F
512-124520-0021_1571-138486-0027_6694-70837-0068,512.0,M,1571.0,M,6694.0,M
240-144999-0013_7126-59167-0000_581-126955-0082,240.0,M,7126.0,M,581.0,M
4973-44575-0032_1289-288044-0059_7538-100045-0030,4973.0,M,1289.0,F,7538.0,M
192-128345-0050_1914-121446-0032_5940-54016-0065,192.0,F,1914.0,M,5940.0,M
3979-10701-0042_2194-150469-0021_1365-134830-0011,3979.0,F,2194.0,F,1365.0,M
5712-48842-0032_4592-22179-0033_2156-25563-0010,5712.0,F,4592.0,F,2156.0,M
1513-140221-0018_1629-139710-0049_6643-67857-0028,1513.0,M,1629.0,F,6643.0,F
3307-145138-0004_8006-112592-0062_1387-134991-0001,3307.0,M,8006.0,M,1387.0,M
1052-132776-0001_6686-216563-0067_4381-14897-0004,1052.0,F,6686.0,M,4381.0,F
3114-170976-0034_7932-278228-0013_2074-147193-0020,3114.0,M,7932.0,F,2074.0,M
4110-11533-0008_979-128677-0008_783-126739-0068,4110.0,M,979.0,F,783.0,F
1482-140071-0018_3979-10702-0003_1446-122614-0000,1482.0,M,3979.0,F,1446.0,M
2404-141242-0056_272-130226-0020_829-123192-0002,2404.0,M,272.0,M,829.0,F
868-131295-0038_2592-166433-0026_3889-9914-0020,868.0,M,2592.0,F,3889.0,F
1316-132800-0050_7117-86710-0061_8718-295446-0002,1316.0,M,7117.0,F,8718.0,F
2816-4136-0026_2827-170438-0024_6446-40571-0012,2816.0,M,2827.0,M,6446.0,M
154-293987-0015_3361-1133-0004_1379-130530-0022,154.0,M,3361.0,F,1379.0,M
6341-64956-0092_6139-58869-0037_6458-232057-0102,6341.0,F,6139.0,F,6458.0,M
8545-287671-0004_549-126410-0089_55-121069-0043,8545.0,F,549.0,F,55.0,M
986-129388-0052_6373-65772-0052_4839-15307-0026,986.0,M,6373.0,F,4839.0,F
154-124003-0026_6690-73073-0023_4957-23295-0007,154.0,M,6690.0,M,4957.0,F
6006-60480-0005_5039-1188-0023_3790-140725-0068,6006.0,F,5039.0,F,3790.0,F
1752-16632-0014_4427-12471-0003_2146-136610-0029,1752.0,F,4427.0,F,2146.0,M
4490-16002-0024_5139-61422-0017_4238-12538-0004,4490.0,F,5139.0,F,4238.0,F
2045-158081-0031_5054-18527-0028_5157-47237-0034,2045.0,M,5054.0,F,5157.0,M
5002-72876-0017_1079-128631-0025_1313-135022-0006,5002.0,M,1079.0,F,1313.0,M
4860-13185-0048_5776-46889-0042_957-130588-0022,4860.0,M,5776.0,M,957.0,M
192-128345-0029_5337-37090-0022_7140-72212-0011,192.0,F,5337.0,F,7140.0,F
224-129790-0017_6637-69607-0059_1052-132776-0012,224.0,F,6637.0,F,1052.0,F
2787-157400-0081_7939-120318-0018_56-1733-0004,2787.0,M,7939.0,M,56.0,F
7777-106367-0038_593-126932-0020_6643-67858-0007,7777.0,M,593.0,M,6643.0,F
581-126957-0016_1417-1536-0020_2299-6525-0003,581.0,M,1417.0,F,2299.0,M
6098-57837-0044_8329-279775-0012_5876-10347-0015,6098.0,M,8329.0,F,5876.0,F
5389-41911-0009_3654-171137-0028_1705-142318-0056,5389.0,M,3654.0,M,1705.0,F
3728-105398-0050_8705-290363-0053_7910-80534-0002,3728.0,F,8705.0,M,7910.0,F
3157-119295-0013_708-129393-0052_6965-291718-0022,3157.0,F,708.0,M,6965.0,M
3866-9919-0028_7704-106974-0005_7647-102250-0031,3866.0,M,7704.0,M,7647.0,M
764-132280-0009_6160-44912-0057_5115-26947-0002,764.0,M,6160.0,F,5115.0,F
1060-134451-0090_711-187464-0010_2204-131732-0078,1060.0,F,711.0,M,2204.0,F
154-293987-0012_2758-86040-0015_7949-39970-0095,154.0,M,2758.0,F,7949.0,M
2758-86588-0011_984-137141-0013_1259-72927-0014,2758.0,F,984.0,M,1259.0,F
249-121331-0100_7982-110054-0039_1348-135826-0000,249.0,M,7982.0,F,1348.0,F
5062-294700-0037_8786-276735-0031_1535-141644-0043,5062.0,F,8786.0,M,1535.0,M
6233-61741-0021_8464-282934-0013_1061-146197-0005,6233.0,F,8464.0,M,1061.0,F
5133-30591-0050_8887-281472-0005_54-121079-0041,5133.0,F,8887.0,M,54.0,F
7766-275147-0001_408-122806-0042_3967-29012-0015,7766.0,F,408.0,F,3967.0,F
6054-41614-0016_816-53638-0013_6877-77361-0008,6054.0,F,816.0,M,6877.0,M
3389-130127-0026_1987-144135-0065_296-142727-0036,3389.0,M,1987.0,M,296.0,M
480-126292-0006_6233-61743-0005_4957-23295-0006,480.0,M,6233.0,F,4957.0,F
5147-32135-0039_7383-95441-0015_8545-273050-0058,5147.0,M,7383.0,F,8545.0,F
3215-5758-0026_7515-220980-0028_1349-135892-0071,3215.0,F,7515.0,F,1349.0,M
1348-135826-0005_6189-64708-0049_1417-1532-0032,1348.0,F,6189.0,F,1417.0,F
8225-274375-0033_8266-258263-0015_3215-5764-0021,8225.0,M,8266.0,M,3215.0,F
2790-142824-0050_7484-39971-0022_949-138545-0039,2790.0,F,7484.0,M,949.0,M
5727-47030-0011_5389-41911-0002_6157-40556-0069,5727.0,M,5389.0,M,6157.0,M
2388-153733-0022_2010-121416-0020_4152-5710-0012,2388.0,M,2010.0,F,4152.0,M
4238-12538-0054_55-121068-0051_2285-163380-0011,4238.0,F,55.0,M,2285.0,M
2056-143893-0012_1012-133424-0091_4519-6171-0021,2056.0,F,1012.0,F,4519.0,F
8142-276732-0007_6120-14976-0000_6286-75355-0008,8142.0,M,6120.0,F,6286.0,F
5975-54006-0072_8028-233382-0050_3866-173230-0020,5975.0,M,8028.0,M,3866.0,M
1382-130492-0012_6317-54487-0106_7816-108620-0011,1382.0,F,6317.0,F,7816.0,F
6877-77361-0019_7434-96672-0030_4846-18524-0083,6877.0,M,7434.0,F,4846.0,F
688-1070-0009_3289-171108-0037_2499-156154-0021,688.0,F,3289.0,M,2499.0,M
1175-126221-0006_1629-139710-0003_6544-71420-0006,1175.0,M,1629.0,F,6544.0,F
8887-281472-0013_288-131218-0016_6258-49755-0011,8887.0,M,288.0,F,6258.0,M
8183-282977-0010_707-138866-0028_4110-11528-0045,8183.0,F,707.0,M,4110.0,M
7720-105167-0044_323-126408-0057_501-125128-0039,7720.0,M,323.0,F,501.0,M
3340-169293-0058_561-126313-0015_4110-11533-0011,3340.0,M,561.0,M,4110.0,M
6782-61316-0067_922-132291-0005_6694-70837-0012,6782.0,F,922.0,M,6694.0,M
7061-88086-0023_501-125127-0042_8545-287671-0048,7061.0,M,501.0,M,8545.0,F
7342-254918-0020_210-129396-0136_4013-11734-0035,7342.0,F,210.0,M,4013.0,M
3864-185125-0032_6828-64738-0012_7809-108638-0115,3864.0,M,6828.0,F,7809.0,M
6330-66016-0028_7874-110243-0025_5746-48361-0043,6330.0,M,7874.0,M,5746.0,M
3307-145145-0025_3994-11512-0033_5618-48830-0033,3307.0,M,3994.0,F,5618.0,F
6544-67863-0033_1313-135020-0022_451-126829-0037,6544.0,F,1313.0,M,451.0,F
850-131004-0001_2499-156154-0020_5337-37090-0008,850.0,M,2499.0,M,5337.0,F
783-126739-0022_7732-107517-0004_1121-176698-0007,783.0,F,7732.0,M,1121.0,M
708-129393-0032_1093-132891-0142_8684-293663-0043,708.0,M,1093.0,F,8684.0,F
6098-57836-0038_6233-36633-0037_8848-293957-0023,6098.0,M,6233.0,F,8848.0,M
1571-141320-0008_6553-82558-0012_4490-16003-0013,1571.0,M,6553.0,M,4490.0,F
7938-110127-0008_7957-39967-0024_1740-141148-0040,7938.0,M,7957.0,M,1740.0,F
240-160592-0007_1446-122614-0009_242-126842-0023,240.0,M,1446.0,M,242.0,F
8152-258993-0015_2751-142363-0054_6637-71405-0008,8152.0,M,2751.0,F,6637.0,F
6308-68359-0019_8396-120277-0013_1487-133273-0108,6308.0,F,8396.0,M,1487.0,M
6694-70837-0078_7833-102239-0044_2920-156230-0045,6694.0,M,7833.0,M,2920.0,F
340-124368-0050_1571-141320-0029_580-126945-0024,340.0,M,1571.0,M,580.0,M
4238-12895-0046_3584-178748-0008_8028-233382-0014,4238.0,F,3584.0,F,8028.0,M
231-119253-0017_4719-25765-0022_7140-72212-0002,231.0,M,4719.0,M,7140.0,F
4425-14497-0021_6927-86045-0016_6519-69411-0025,4425.0,M,6927.0,F,6519.0,F
1425-139290-0006_1028-133395-0031_3009-10328-0009,1425.0,F,1028.0,M,3009.0,M
7240-108066-0034_7717-105405-0048_8080-3961-0054,7240.0,F,7717.0,F,8080.0,F
7342-73961-0032_258-121528-0031_6371-63713-0046,7342.0,F,258.0,M,6371.0,F
1944-159228-0024_38-121024-0023_5655-46267-0047,1944.0,F,38.0,M,5655.0,F
7240-92202-0015_1740-141148-0094_7705-101579-0031,7240.0,F,1740.0,F,7705.0,M
731-365-0004_1825-135580-0094_323-126408-0082,731.0,F,1825.0,F,323.0,F
6157-40556-0045_6038-56778-0032_339-132717-0052,6157.0,M,6038.0,F,339.0,F
7398-98877-0028_8725-294551-0014_836-130900-0028,7398.0,F,8725.0,M,836.0,M
4071-39913-0000_803-139752-0002_231-119253-0006,4071.0,F,803.0,M,231.0,M
362-123048-0003_5062-294697-0029_278-127215-0066,362.0,F,5062.0,F,278.0,F
3889-9915-0003_1705-142318-0073_7090-91801-0101,3889.0,F,1705.0,F,7090.0,M
207-143321-0028_4598-2503-0033_4013-11734-0042,207.0,M,4598.0,F,4013.0,M
1547-130184-0059_8635-295756-0018_5092-28462-0015,1547.0,F,8635.0,M,5092.0,M
7090-91801-0054_5157-47237-0016_1349-135891-0005,7090.0,M,5157.0,M,1349.0,M
3119-163527-0027_3224-167024-0013_7720-105168-0050,3119.0,F,3224.0,F,7720.0,M
126-125084-0025_850-131003-0041_4427-41933-0009,126.0,F,850.0,M,4427.0,F
1365-134825-0003_5746-48361-0057_90-121085-0085,1365.0,M,5746.0,M,90.0,M
2299-6525-0037_6696-73296-0011_7383-95441-0078,2299.0,M,6696.0,F,7383.0,F
100-121674-0029_7874-110243-0039_2618-138042-0091,100.0,F,7874.0,M,2618.0,M
7434-75939-0062_4243-187023-0027_6006-60489-0012,7434.0,F,4243.0,M,6006.0,F
979-128678-0013_6620-283138-0035_8575-290351-0028,979.0,F,6620.0,F,8575.0,M
81-121543-0014_1392-135659-0027_5914-52088-0049,81.0,M,1392.0,M,5914.0,M
2652-157644-0074_7994-258960-0066_1958-144503-0039,2652.0,F,7994.0,F,1958.0,M
6157-40556-0065_2427-154671-0002_4226-12707-0038,6157.0,M,2427.0,M,4226.0,M
5655-46267-0008_70-121130-0052_2110-161101-0018,5655.0,F,70.0,M,2110.0,M
70-121130-0035_2012-139356-0001_3215-5757-0035,70.0,M,2012.0,M,3215.0,F
850-131004-0042_1874-89898-0018_7342-73961-0030,850.0,M,1874.0,M,7342.0,F
6014-32904-0026_4860-13185-0003_4734-220951-0030,6014.0,F,4860.0,M,4734.0,M
1413-121799-0055_1487-133273-0048_8713-296159-0031,1413.0,M,1487.0,M,8713.0,M
126-122467-0074_4595-45218-0024_1383-130533-0037,126.0,F,4595.0,M,1383.0,M
6339-65534-0029_6510-62516-0011_5727-47032-0009,6339.0,F,6510.0,M,5727.0,M
479-134717-0002_2971-4275-0029_6099-69550-0032,479.0,F,2971.0,M,6099.0,F
6082-56175-0041_8494-244443-0018_1851-148962-0027,6082.0,F,8494.0,M,1851.0,F
6727-10344-0044_3230-137483-0093_1175-126220-0021,6727.0,M,3230.0,M,1175.0,M
4356-6506-0057_6895-92806-0001_5012-31097-0026,4356.0,F,6895.0,F,5012.0,F
5261-19373-0046_8825-292253-0040_3584-178748-0004,5261.0,M,8825.0,F,3584.0,F
1241-121106-0032_6782-61316-0078_4246-12545-0016,1241.0,F,6782.0,F,4246.0,M
7460-92002-0066_7117-86710-0085_6104-58845-0001,7460.0,M,7117.0,F,6104.0,F
8605-291172-0013_637-127579-0020_543-137106-0038,8605.0,F,637.0,M,543.0,M
2628-153964-0007_7318-96168-0051_2368-157057-0013,2628.0,M,7318.0,F,2368.0,M
501-125128-0002_4586-61776-0015_2194-141235-0001,501.0,M,4586.0,M,2194.0,F
8635-295759-0002_5940-54613-0022_984-137154-0004,8635.0,M,5940.0,M,984.0,M
8506-287659-0029_3546-9321-0007_7095-88484-0010,8506.0,F,3546.0,F,7095.0,M
398-130093-0036_8028-233382-0058_6371-63713-0089,398.0,M,8028.0,M,6371.0,F
6082-56174-0003_1874-143361-0024_4586-96498-0031,6082.0,F,1874.0,M,4586.0,M
1446-122614-0071_6519-69411-0023_2368-157056-0032,1446.0,M,6519.0,F,2368.0,M
4495-10160-0038_6519-231834-0038_475-124999-0013,4495.0,M,6519.0,F,475.0,M
7383-95441-0081_3389-130127-0010_7783-107486-0019,7383.0,F,3389.0,M,7783.0,F
3046-137739-0011_2010-147045-0006_1028-133395-0036,3046.0,F,2010.0,F,1028.0,M
4800-73729-0007_8300-275128-0048_596-127685-0048,4800.0,F,8300.0,F,596.0,F
830-130727-0000_7498-99156-0019_7957-39967-0077,830.0,F,7498.0,F,7957.0,M
5189-59288-0033_8725-294551-0005_6956-76046-0022,5189.0,M,8725.0,M,6956.0,M
4335-15081-0040_8176-115047-0000_7783-107487-0013,4335.0,M,8176.0,M,7783.0,F
7258-91902-0015_8119-115687-0037_7286-92935-0021,7258.0,M,8119.0,M,7286.0,F
1913-147990-0002_8028-233382-0027_5588-68192-0019,1913.0,M,8028.0,M,5588.0,F
240-144999-0006_6339-65554-0047_7730-304535-0027,240.0,M,6339.0,F,7730.0,F
7752-113336-0038_5123-34572-0045_318-124224-0081,7752.0,F,5123.0,M,318.0,F
589-139200-0002_3835-178028-0001_7732-107520-0053,589.0,F,3835.0,M,7732.0,M
6339-65554-0014_598-127703-0042_1212-14653-0017,6339.0,F,598.0,F,1212.0,F
64-76974-0003_337-123025-0002_8605-291172-0016,64.0,F,337.0,F,8605.0,F
2110-161101-0027_7874-110243-0088_8347-258283-0012,2110.0,M,7874.0,M,8347.0,M
6895-92805-0017_278-127215-0009_7777-106367-0044,6895.0,F,278.0,F,7777.0,M
2110-161100-0011_70-121127-0053_8619-291374-0027,2110.0,M,70.0,M,8619.0,M
5604-26956-0011_2512-157242-0024_6538-81858-0018,5604.0,F,2512.0,F,6538.0,M
707-161166-0027_4586-61758-0031_5513-39476-0054,707.0,M,4586.0,M,5513.0,M
6686-216563-0000_803-139753-0019_8713-302111-0003,6686.0,M,803.0,M,8713.0,M
5002-70998-0000_1100-124547-0055_7145-87280-0060,5002.0,M,1100.0,F,7145.0,F
7285-72207-0010_90-130566-0010_2404-141240-0031,7285.0,F,90.0,M,2404.0,M
5186-7793-0102_4535-279852-0017_2494-156015-0019,5186.0,M,4535.0,M,2494.0,M
3389-13250-0026_1264-129805-0060_4586-61758-0018,3389.0,M,1264.0,M,4586.0,M
8080-274558-0002_7090-91801-0117_5242-35926-0033,8080.0,F,7090.0,M,5242.0,M
7881-105574-0028_2397-162239-0009_5304-109507-0042,7881.0,M,2397.0,M,5304.0,M
5029-30593-0037_8619-291384-0030_4731-95870-0035,5029.0,F,8619.0,M,4731.0,F
711-187464-0058_4800-38660-0009_957-130588-0041,711.0,M,4800.0,F,957.0,M
6895-92806-0014_112-123215-0001_205-123882-0031,6895.0,F,112.0,F,205.0,F
8855-283242-0010_1603-141713-0006_5337-37090-0015,8855.0,M,1603.0,M,5337.0,F
7832-114468-0019_5189-56574-0023_1212-75242-0007,7832.0,M,5189.0,M,1212.0,F
353-128309-0035_159-135897-0012_1482-140067-0023,353.0,M,159.0,M,1482.0,M
1283-136983-0030_362-123049-0012_1639-132848-0039,1283.0,M,362.0,F,1639.0,M
5190-87766-0023_6574-70753-0002_7383-95441-0063,5190.0,M,6574.0,M,7383.0,F
816-53638-0034_2201-7371-0005_593-126932-0014,816.0,M,2201.0,M,593.0,M
8266-279363-0007_7816-108621-0005_1874-165701-0023,8266.0,M,7816.0,F,1874.0,M
1425-139297-0000_1634-141571-0060_882-123266-0040,1425.0,F,1634.0,M,882.0,F
583-139009-0004_6956-76046-0023_6895-92805-0026,583.0,M,6956.0,M,6895.0,F
3654-171138-0013_922-132291-0003_459-127522-0027,3654.0,M,922.0,M,459.0,M
3228-4690-0000_2533-149939-0046_589-146346-0040,3228.0,F,2533.0,M,589.0,F
3540-163612-0056_8097-114971-0023_1311-134176-0053,3540.0,M,8097.0,F,1311.0,M
5588-68192-0028_6643-67857-0047_2167-149880-0013,5588.0,F,6643.0,F,2167.0,M
1943-138033-0057_4013-11734-0046_7874-110243-0083,1943.0,M,4013.0,M,7874.0,M
559-289453-0018_3866-173230-0039_1460-138290-0055,559.0,M,3866.0,M,1460.0,F
1058-131113-0056_1336-138115-0026_7949-39970-0025,1058.0,M,1336.0,M,7949.0,M
3686-171134-0020_159-135897-0005_3945-29110-0024,3686.0,M,159.0,M,3945.0,M
7169-89735-0075_2827-170438-0025_209-157830-0024,7169.0,M,2827.0,M,209.0,F
2238-121415-0045_4973-24515-0015_639-143022-0023,2238.0,M,4973.0,M,639.0,M
5239-31629-0062_543-133211-0024_2582-155973-0007,5239.0,M,543.0,M,2582.0,F
1943-138033-0085_7932-110056-0011_479-107479-0023,1943.0,M,7932.0,F,479.0,F
5656-44576-0028_318-124164-0025_2388-153731-0011,5656.0,M,318.0,F,2388.0,M
3294-167609-0002_8152-258993-0025_1112-1043-0016,3294.0,F,8152.0,M,1112.0,M
1800-142858-0055_7342-73961-0011_6038-56777-0008,1800.0,F,7342.0,F,6038.0,F
5261-19371-0045_4331-57180-0018_4860-13185-0087,5261.0,M,4331.0,F,4860.0,M
594-128329-0003_6286-75355-0047_3825-134160-0037,594.0,M,6286.0,F,3825.0,M
1961-149738-0002_2570-157243-0003_8410-278220-0022,1961.0,F,2570.0,F,8410.0,F
596-139612-0043_3914-10088-0000_23-124439-0094,596.0,F,3914.0,M,23.0,F
3513-163607-0024_1535-141642-0007_1903-132499-0083,3513.0,F,1535.0,M,1903.0,M
501-125127-0000_8008-271812-0006_2012-139358-0008,501.0,M,8008.0,M,2012.0,M
8142-3966-0005_5776-46889-0009_6014-32886-0003,8142.0,M,5776.0,M,6014.0,F
1100-124547-0037_2592-5341-0029_1271-133279-0033,1100.0,F,2592.0,F,1271.0,M
1913-147990-0006_8113-117384-0014_724-123283-0027,1913.0,M,8113.0,F,724.0,M
2673-162130-0014_6788-92420-0035_501-125128-0038,2673.0,M,6788.0,F,501.0,M
2368-157057-0018_112-121727-0010_7555-101283-0018,2368.0,M,112.0,F,7555.0,F
8119-115686-0007_5588-68188-0034_3989-182394-0027,8119.0,M,5588.0,F,3989.0,M
1379-130517-0010_8118-114469-0030_3070-166423-0008,1379.0,M,8118.0,F,3070.0,M
2401-144485-0090_6388-64974-0070_1165-135216-0032,2401.0,F,6388.0,F,1165.0,M
1913-147990-0003_6865-95969-0035_6339-65554-0068,1913.0,M,6865.0,F,6339.0,F
1460-138290-0001_1100-135264-0046_2494-156015-0015,1460.0,F,1100.0,F,2494.0,M
6215-68888-0029_815-130569-0006_2532-157475-0012,6215.0,F,815.0,M,2532.0,F
5606-54667-0009_192-128344-0006_154-123998-0000,5606.0,F,192.0,F,154.0,M
5723-43296-0026_373-130974-0009_2999-156967-0021,5723.0,F,373.0,F,2999.0,M
204-148920-0017_4590-18005-0022_1571-138486-0032,204.0,M,4590.0,M,1571.0,M
1337-10674-0051_3025-12971-0086_7495-252342-0041,1337.0,M,3025.0,F,7495.0,F
8776-270778-0044_4222-12898-0022_5935-43322-0014,8776.0,F,4222.0,F,5935.0,M
1027-125140-0062_2674-155968-0057_4595-45204-0034,1027.0,M,2674.0,M,4595.0,M
1487-133273-0024_2110-161101-0035_525-126965-0051,1487.0,M,2110.0,M,525.0,F
7833-102239-0000_2512-157242-0036_487-129440-0066,7833.0,M,2512.0,F,487.0,M
707-161166-0013_7120-118112-0053_5206-19376-0027,707.0,M,7120.0,F,5206.0,M
339-132717-0084_1050-134120-0034_6189-21305-0018,339.0,F,1050.0,F,6189.0,F
9022-282383-0032_3728-105386-0003_4057-183239-0003,9022.0,F,3728.0,F,4057.0,F
957-132537-0001_8643-298549-0096_5304-55856-0023,957.0,M,8643.0,M,5304.0,M
6115-58776-0043_2393-144496-0074_698-122876-0016,6115.0,M,2393.0,M,698.0,F
359-133630-0007_7553-101289-0066_5333-37092-0022,359.0,M,7553.0,M,5333.0,M
5319-84357-0016_593-126928-0026_7962-110061-0096,5319.0,M,593.0,M,7962.0,F
6082-56174-0045_8006-112593-0014_1513-140222-0057,6082.0,F,8006.0,M,1513.0,M
100-122655-0040_7126-59175-0031_7956-245687-0078,100.0,F,7126.0,M,7956.0,M
7314-77782-0038_1212-75242-0032_806-124221-0020,7314.0,M,1212.0,F,806.0,M
6269-66185-0025_2532-163402-0004_6637-71405-0031,6269.0,M,2532.0,F,6637.0,F
4246-12544-0018_5570-73846-0014_4770-25951-0014,4246.0,M,5570.0,F,4770.0,F
7720-105167-0055_2285-124595-0014_1535-141642-0002,7720.0,M,2285.0,M,1535.0,M
8855-283228-0005_5984-56840-0000_6233-61742-0008,8855.0,M,5984.0,F,6233.0,F
296-141721-0020_210-129396-0025_2299-6525-0001,296.0,M,210.0,M,2299.0,M
7982-245691-0067_663-128990-0037_8152-258974-0008,7982.0,F,663.0,M,8152.0,M
8758-291168-0003_2056-143893-0074_8011-111754-0015,8758.0,M,2056.0,F,8011.0,M
3347-134425-0025_7910-80534-0007_1259-137770-0006,3347.0,F,7910.0,F,1259.0,F
340-124368-0048_176-123270-0028_8494-244443-0002,340.0,M,176.0,M,8494.0,M
7956-245687-0052_2053-138901-0067_9022-282383-0007,7956.0,M,2053.0,F,9022.0,F
3790-39761-0000_4629-19366-0125_4057-11254-0026,3790.0,F,4629.0,M,4057.0,F
4731-58193-0026_5401-39508-0006_6510-62558-0024,4731.0,F,5401.0,M,6510.0,M
4358-20034-0016_5139-30106-0035_6505-231838-0003,4358.0,M,5139.0,F,6505.0,F
14-212-0025_5727-47032-0004_3072-155949-0050,14.0,F,5727.0,M,3072.0,M
1322-137588-0011_3584-74477-0028_2194-141248-0020,1322.0,M,3584.0,F,2194.0,F
1058-131113-0025_1349-135892-0064_2294-161714-0001,1058.0,M,1349.0,M,2294.0,M
3307-145138-0007_4846-18524-0041_7117-86732-0005,3307.0,M,4846.0,F,7117.0,F
1845-145088-0008_5656-44577-0032_205-159056-0034,1845.0,F,5656.0,M,205.0,F
1052-139308-0042_8028-233382-0049_4138-11079-0066,1052.0,F,8028.0,M,4138.0,F
176-123270-0000_2823-160949-0007_7933-113273-0015,176.0,M,2823.0,M,7933.0,F
7933-113273-0008_2110-161101-0011_3584-74477-0015,7933.0,F,2110.0,M,3584.0,F
829-123191-0036_6497-234067-0036_2960-155151-0040,829.0,F,6497.0,M,2960.0,M
5189-59288-0019_8474-281188-0026_249-121331-0022,5189.0,M,8474.0,M,249.0,M
154-123998-0020_8190-284435-0018_3340-170982-0058,154.0,M,8190.0,F,3340.0,M
5002-70998-0036_7169-89735-0030_6014-32886-0018,5002.0,M,7169.0,M,6014.0,F
188-136483-0013_2294-161707-0019_8825-292253-0042,188.0,F,2294.0,M,8825.0,F
3180-138043-0020_5002-72876-0014_899-126232-0043,3180.0,M,5002.0,M,899.0,M
