mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex
1963-142776-0019_4267-72637-0032_1081-125237-0113,1963.0,F,4267.0,M,1081.0,M
8770-295462-0035_7226-86965-0034_2836-5354-0023,8770.0,M,7226.0,M,2836.0,F
298-126791-0065_8797-294123-0049_8324-286683-0007,298.0,F,8797.0,M,8324.0,F
1737-142397-0020_6181-216552-0038_4481-17499-0026,1737.0,F,6181.0,M,4481.0,F
307-127535-0006_6078-54007-0044_1088-129236-0007,307.0,M,6078.0,F,1088.0,F
6925-80680-0035_5192-19396-0002_5750-100289-0059,6925.0,M,5192.0,M,5750.0,M
4441-76263-0006_8975-270782-0029_839-130898-0021,4441.0,M,8975.0,F,839.0,M
1263-141777-0036_446-123501-0002_6272-70171-0011,1263.0,F,446.0,M,6272.0,F
587-41619-0004_1034-121119-0091_625-132112-0026,587.0,F,1034.0,M,625.0,M
6880-216547-0013_332-128985-0068_8098-278278-0026,6880.0,M,332.0,M,8098.0,M
1841-150351-0006_3664-178366-0029_3259-158083-0030,1841.0,F,3664.0,M,3259.0,F
6476-57446-0047_3723-171115-0022_6925-80680-0049,6476.0,F,3723.0,M,6925.0,M
7402-59171-0044_7302-86815-0076_6531-61334-0005,7402.0,M,7302.0,F,6531.0,F
3374-298032-0033_3436-172171-0029_1737-142396-0003,3374.0,M,3436.0,M,1737.0,F
211-122442-0002_8465-246942-0018_887-123291-0015,211.0,F,8465.0,F,887.0,F
4340-15220-0100_7367-86737-0000_2893-139322-0047,4340.0,F,7367.0,M,2893.0,M
5678-43302-0031_302-123504-0010_1081-125237-0006,5678.0,M,302.0,F,1081.0,M
1447-130551-0015_5390-24512-0015_60-121082-0021,1447.0,F,5390.0,M,60.0,M
6818-76332-0001_8051-118101-0004_6181-216552-0091,6818.0,F,8051.0,F,6181.0,M
887-123290-0028_7078-271888-0025_196-122150-0007,887.0,F,7078.0,F,196.0,M
198-209-0024_5867-48852-0018_118-47824-0004,198.0,F,5867.0,F,118.0,M
83-9960-0024_229-130880-0072_8580-287364-0024,83.0,F,229.0,M,8580.0,M
7505-258964-0001_8123-275193-0001_6209-34601-0001,7505.0,M,8123.0,F,6209.0,M
8468-286673-0023_7078-271888-0077_8747-293952-0052,8468.0,F,7078.0,F,8747.0,M
481-123720-0036_8123-275216-0021_4788-94904-0003,481.0,M,8123.0,F,4788.0,M
2764-36619-0032_4014-186179-0024_8123-275209-0022,2764.0,F,4014.0,M,8123.0,F
2007-149877-0025_250-142276-0030_2952-408-0026,2007.0,F,250.0,F,2952.0,M
8770-295465-0025_5778-12761-0021_2289-152258-0033,8770.0,M,5778.0,F,2289.0,M
2893-139310-0003_4640-19188-0003_441-128988-0030,2893.0,M,4640.0,F,441.0,F
7800-283492-0025_6272-70191-0014_1594-135914-0091,7800.0,F,6272.0,F,1594.0,M
118-47824-0070_374-180298-0038_3240-131232-0029,118.0,M,374.0,M,3240.0,M
6181-216552-0016_3699-47246-0013_7505-258964-0027,6181.0,M,3699.0,M,7505.0,M
3607-29116-0000_2893-139310-0011_3807-4923-0005,3607.0,M,2893.0,M,3807.0,M
7794-295955-0031_8465-246943-0023_2989-138028-0048,7794.0,F,8465.0,F,2989.0,F
2843-152918-0107_2159-179157-0025_5561-39621-0003,2843.0,M,2159.0,M,5561.0,F
4898-28461-0005_8324-286682-0020_2092-145706-0034,4898.0,M,8324.0,F,2092.0,F
8226-274371-0017_8609-262281-0023_4853-27671-0024,8226.0,M,8609.0,M,4853.0,F
307-127539-0023_445-123857-0002_3259-158083-0017,307.0,M,445.0,M,3259.0,F
83-11691-0002_89-219-0063_4340-15220-0026,83.0,F,89.0,F,4340.0,F
7113-86041-0072_3723-171115-0011_2911-15045-0017,7113.0,F,3723.0,M,2911.0,M
5652-39938-0003_1447-130552-0015_4297-13009-0029,5652.0,F,1447.0,F,4297.0,F
4018-107312-0030_39-121916-0010_200-126784-0037,4018.0,M,39.0,F,200.0,F
5867-48852-0079_4014-186176-0000_4441-76263-0034,5867.0,F,4014.0,M,4441.0,M
201-122255-0043_8465-246942-0011_7859-102519-0052,201.0,M,8465.0,F,7859.0,F
4362-15663-0041_2007-132570-0018_1970-10594-0004,4362.0,F,2007.0,F,1970.0,F
200-126784-0005_4014-186175-0016_2436-2477-0019,200.0,F,4014.0,M,2436.0,M
6078-54013-0017_7148-7763-0026_831-130739-0016,6078.0,F,7148.0,F,831.0,M
8630-305213-0011_3240-131231-0014_2007-132570-0007,8630.0,M,3240.0,M,2007.0,F
5192-19396-0028_1246-124550-0006_426-122819-0005,5192.0,M,1246.0,F,426.0,F
2518-154825-0026_229-130880-0089_7800-283493-0035,2518.0,M,229.0,M,7800.0,F
4640-19189-0033_374-180298-0043_4137-11701-0007,4640.0,F,374.0,M,4137.0,F
2002-139469-0056_3983-5371-0018_6437-66173-0002,2002.0,M,3983.0,F,6437.0,M
3440-171006-0017_7059-77900-0033_2136-5147-0018,3440.0,F,7059.0,F,2136.0,M
6437-66173-0025_2518-154825-0035_4088-158077-0068,6437.0,M,2518.0,M,4088.0,F
5463-39174-0005_4362-15663-0068_8088-284756-0061,5463.0,M,4362.0,F,8088.0,M
1743-142913-0021_5678-43302-0026_7059-77897-0027,1743.0,M,5678.0,M,7059.0,F
211-122442-0005_7113-86041-0063_3214-167602-0007,211.0,F,7113.0,F,3214.0,M
2952-410-0013_118-121721-0026_1447-130551-0028,2952.0,M,118.0,M,1447.0,F
289-121652-0026_4640-19189-0016_1034-121119-0086,289.0,F,4640.0,F,1034.0,M
587-54108-0056_8088-284756-0015_3807-4923-0054,587.0,F,8088.0,M,3807.0,M
6563-285357-0013_4441-76263-0015_909-131045-0028,6563.0,M,4441.0,M,909.0,M
6181-216552-0064_163-122947-0072_6531-61334-0067,6181.0,M,163.0,M,6531.0,F
2289-152258-0016_887-123291-0007_1867-148436-0033,2289.0,M,887.0,F,1867.0,M
6437-66173-0028_7505-258964-0035_669-129074-0010,6437.0,M,7505.0,M,669.0,F
5750-100289-0051_8095-274346-0044_6385-220959-0017,5750.0,M,8095.0,M,6385.0,F
3486-166446-0031_4195-17507-0019_6437-66172-0001,3486.0,M,4195.0,F,6437.0,M
1970-28415-0006_32-21631-0004_6064-56168-0030,1970.0,F,32.0,F,6064.0,F
32-4137-0054_1263-141777-0014_5867-48852-0034,32.0,F,1263.0,F,5867.0,F
1578-140045-0017_4680-16041-0027_6064-300880-0009,1578.0,F,4680.0,F,6064.0,F
233-134440-0037_3440-171009-0028_4640-19188-0000,233.0,M,3440.0,F,4640.0,F
8468-294887-0013_6272-70191-0031_5049-25947-0110,8468.0,F,6272.0,F,5049.0,M
4640-19189-0027_4018-107338-0031_2182-181173-0032,4640.0,F,4018.0,M,2182.0,F
2092-145706-0033_5463-39173-0012_201-122255-0034,2092.0,F,5463.0,M,201.0,M
2817-142371-0017_8425-292520-0019_1867-154071-0012,2817.0,F,8425.0,M,1867.0,M
39-121916-0000_125-121124-0068_6880-216547-0099,39.0,F,125.0,F,6880.0,M
1355-39947-0043_8123-275193-0013_7059-88364-0021,1355.0,M,8123.0,F,7059.0,F
2817-142380-0010_2910-131096-0076_248-130652-0038,2817.0,F,2910.0,F,248.0,F
6415-111615-0008_5049-25947-0080_7511-102420-0044,6415.0,F,5049.0,M,7511.0,F
1088-129236-0020_5463-39173-0023_196-122150-0036,1088.0,F,5463.0,M,196.0,M
1926-143879-0004_7635-105661-0009_3436-172171-0032,1926.0,F,7635.0,F,3436.0,M
2952-410-0044_1081-125237-0044_7447-91187-0065,2952.0,M,1081.0,M,7447.0,M
3374-298025-0017_3723-171631-0022_3112-9555-0024,3374.0,M,3723.0,M,3112.0,F
5561-39621-0017_4640-19189-0022_1841-159771-0036,5561.0,F,4640.0,F,1841.0,F
730-360-0027_3235-28433-0027_1081-125237-0010,730.0,F,3235.0,F,1081.0,M
4018-107312-0021_233-134440-0041_8630-305212-0014,4018.0,M,233.0,M,8630.0,M
6836-61803-0021_4214-7146-0070_4397-15678-0018,6836.0,M,4214.0,F,4397.0,M
8088-284756-0116_4340-15220-0025_669-129061-0025,8088.0,M,4340.0,F,669.0,F
8088-284756-0000_248-130644-0023_3214-167606-0036,8088.0,M,248.0,F,3214.0,M
125-121124-0030_6563-63821-0016_7278-91083-0021,125.0,F,6563.0,M,7278.0,M
8063-274116-0020_8419-286667-0018_3242-67153-0030,8063.0,M,8419.0,M,3242.0,M
3214-167607-0026_1116-137572-0028_1081-125237-0059,3214.0,M,1116.0,F,1081.0,M
4859-29340-0013_2289-152257-0000_4340-15220-0088,4859.0,M,2289.0,M,4340.0,F
2289-152258-0035_5339-14133-0019_3214-167606-0010,2289.0,M,5339.0,F,3214.0,M
587-54108-0049_2910-131096-0085_1992-141719-0050,587.0,F,2910.0,F,1992.0,F
311-124404-0007_8095-274345-0023_8238-274553-0020,311.0,M,8095.0,M,8238.0,F
4406-16882-0022_6000-86686-0016_1898-145702-0009,4406.0,M,6000.0,F,1898.0,F
5322-7678-0025_1069-133699-0035_1841-159771-0016,5322.0,M,1069.0,F,1841.0,F
1116-137572-0003_2196-170379-0004_307-127535-0015,1116.0,F,2196.0,F,307.0,M
1594-135914-0000_5514-19192-0003_233-155990-0045,1594.0,M,5514.0,F,233.0,M
1624-168623-0049_5750-35690-0013_3235-28452-0031,1624.0,M,5750.0,M,3235.0,F
4813-248641-0015_3526-176651-0000_1116-137572-0050,4813.0,M,3526.0,F,1116.0,F
441-130108-0036_6367-65536-0005_1263-138246-0019,441.0,F,6367.0,M,1263.0,F
8580-287364-0045_8838-298545-0040_1841-179183-0023,8580.0,M,8838.0,M,1841.0,F
8747-293952-0002_4830-25898-0053_89-218-0040,8747.0,M,4830.0,M,89.0,F
4160-14187-0008_4859-29340-0009_19-198-0020,4160.0,F,4859.0,M,19.0,F
5808-54425-0029_7113-86041-0107_4018-107312-0008,5808.0,M,7113.0,F,4018.0,M
1081-125237-0049_8630-305213-0022_6880-216547-0090,1081.0,M,8630.0,M,6880.0,M
696-93314-0045_27-124992-0071_2384-152900-0078,696.0,F,27.0,M,2384.0,M
446-123501-0055_4137-11702-0022_8580-287364-0031,446.0,M,4137.0,F,8580.0,M
4680-16042-0032_2843-152918-0025_7190-90542-0077,4680.0,F,2843.0,M,7190.0,M
196-122159-0024_3240-131231-0073_426-122822-0022,196.0,M,3240.0,M,426.0,F
298-126790-0038_8312-279791-0001_2416-152137-0010,298.0,F,8312.0,F,2416.0,F
250-142286-0001_2002-139469-0114_4014-186175-0011,250.0,F,2002.0,M,4014.0,M
5339-14134-0011_87-121553-0037_3374-298026-0016,5339.0,F,87.0,F,3374.0,M
1926-143879-0034_6081-42010-0010_201-127786-0049,1926.0,F,6081.0,M,201.0,M
248-130697-0030_403-216-0013_5339-14134-0012,248.0,F,403.0,F,5339.0,F
6529-62556-0029_4640-19187-0019_3857-182315-0044,6529.0,M,4640.0,F,3857.0,M
1098-133695-0010_7800-283493-0018_8063-274117-0025,1098.0,F,7800.0,F,8063.0,M
1069-133699-0007_78-368-0012_2416-152137-0016,1069.0,F,78.0,M,2416.0,F
8630-305213-0006_6078-54007-0051_1594-135914-0083,8630.0,M,6078.0,F,1594.0,M
2843-152918-0006_4788-294466-0017_1898-145715-0027,2843.0,M,4788.0,M,1898.0,F
1578-6379-0036_4680-16041-0019_332-128985-0038,1578.0,F,4680.0,F,332.0,M
3526-176653-0015_7447-91187-0037_5104-33406-0029,3526.0,F,7447.0,M,5104.0,M
3607-29116-0012_1898-145720-0006_4088-158077-0055,3607.0,M,1898.0,F,4088.0,F
1502-122619-0013_2159-179154-0029_5390-30096-0005,1502.0,F,2159.0,M,5390.0,M
3168-173564-0007_7794-295948-0009_229-130880-0027,3168.0,M,7794.0,F,229.0,M
8312-279791-0016_5322-7678-0012_625-132112-0034,8312.0,F,5322.0,M,625.0,M
8609-262281-0042_4018-107338-0032_6081-41997-0012,8609.0,M,4018.0,M,6081.0,M
4195-17507-0002_196-122150-0009_8063-274112-0035,4195.0,F,196.0,M,8063.0,M
6019-3185-0105_6848-252323-0011_1502-122615-0015,6019.0,M,6848.0,M,1502.0,F
4088-158077-0003_3168-173565-0016_8468-295198-0028,4088.0,F,3168.0,M,8468.0,F
1624-142933-0043_1088-134318-0018_254-12312-0016,1624.0,M,1088.0,F,254.0,M
3374-298026-0013_39-121915-0019_1447-17506-0031,3374.0,M,39.0,F,1447.0,F
2136-5147-0036_3526-175658-0015_412-126975-0067,2136.0,M,3526.0,F,412.0,M
3982-178459-0041_2196-170151-0015_254-12312-0019,3982.0,F,2196.0,F,254.0,M
1594-135914-0043_8238-283452-0012_118-121721-0001,1594.0,M,8238.0,F,118.0,M
6454-107462-0013_1116-137572-0033_322-124147-0067,6454.0,M,1116.0,F,322.0,F
625-132112-0033_7800-283493-0009_3526-175658-0009,625.0,M,7800.0,F,3526.0,F
1502-122619-0036_4859-22176-0002_6385-34669-0003,1502.0,F,4859.0,M,6385.0,F
39-121914-0000_7190-90543-0001_6848-252322-0014,39.0,F,7190.0,M,6848.0,M
8324-286683-0034_1502-122619-0083_7635-105409-0029,8324.0,F,1502.0,F,7635.0,F
1578-6379-0038_3235-28433-0013_298-126790-0005,1578.0,F,3235.0,F,298.0,F
1898-145715-0010_1116-137572-0031_2989-138035-0033,1898.0,F,1116.0,F,2989.0,F
5456-58161-0009_6078-54007-0029_4297-13009-0051,5456.0,M,6078.0,F,4297.0,F
87-121553-0043_2182-150130-0017_5104-33406-0026,87.0,F,2182.0,F,5104.0,M
1867-154075-0018_6367-74004-0022_8123-275209-0013,1867.0,M,6367.0,M,8123.0,F
6081-41997-0035_1841-150351-0023_2002-139469-0057,6081.0,M,1841.0,F,2002.0,M
1578-6379-0000_3664-178355-0009_4813-248641-0044,1578.0,F,3664.0,M,4813.0,M
1502-122619-0046_446-123501-0025_6415-116629-0021,1502.0,F,446.0,M,6415.0,F
6476-57446-0002_8063-274116-0006_669-129061-0061,6476.0,F,8063.0,M,669.0,F
8629-261140-0021_5867-48852-0104_7505-258964-0039,8629.0,M,5867.0,F,7505.0,M
6848-252323-0029_6081-42010-0024_1553-140047-0011,6848.0,M,6081.0,M,1553.0,F
78-368-0021_4018-103416-0033_302-123523-0017,78.0,M,4018.0,M,302.0,F
6064-56168-0028_1624-142933-0023_7226-86965-0024,6064.0,F,1624.0,M,7226.0,M
7511-102419-0022_1081-125237-0027_8975-270782-0069,7511.0,F,1081.0,M,8975.0,F
1624-142933-0027_2910-131096-0065_8108-274318-0022,1624.0,M,2910.0,F,8108.0,M
2159-179154-0036_103-1241-0027_2289-152257-0003,2159.0,M,103.0,F,2289.0,M
7859-102519-0051_3879-174923-0009_1578-140045-0018,7859.0,F,3879.0,F,1578.0,F
7367-86737-0026_1040-133433-0015_7178-34644-0032,7367.0,M,1040.0,M,7178.0,F
4441-76262-0005_625-132112-0041_2518-154825-0030,4441.0,M,625.0,M,2518.0,M
8098-278252-0004_458-126290-0005_8468-295198-0001,8098.0,M,458.0,M,8468.0,F
196-122152-0031_6836-76549-0000_1069-133709-0008,196.0,M,6836.0,M,1069.0,F
8747-293952-0024_1081-125237-0074_2518-154826-0035,8747.0,M,1081.0,M,2518.0,M
2007-132570-0028_1578-6379-0022_669-129074-0029,2007.0,F,1578.0,F,669.0,F
445-123857-0022_3374-298032-0035_8465-246943-0026,445.0,M,3374.0,M,8465.0,F
3723-171631-0020_3699-47246-0027_8238-274553-0030,3723.0,M,3699.0,M,8238.0,F
5192-19396-0016_3168-173564-0012_1502-122619-0029,5192.0,M,3168.0,M,1502.0,F
3830-12535-0028_7148-59157-0026_2136-5147-0006,3830.0,M,7148.0,F,2136.0,M
5393-19219-0024_3982-178459-0052_3947-13260-0005,5393.0,F,3982.0,F,3947.0,F
5456-62014-0000_125-121124-0019_26-495-0008,5456.0,M,125.0,F,26.0,M
5322-7678-0009_909-131041-0027_83-11691-0013,5322.0,M,909.0,M,83.0,F
39-121914-0025_8063-274117-0016_5652-39938-0048,39.0,F,8063.0,M,5652.0,F
83-9960-0050_3699-19402-0008_298-126791-0064,83.0,F,3699.0,M,298.0,F
7278-91083-0004_60-121082-0020_4088-158077-0030,7278.0,M,60.0,M,4088.0,F
8324-286682-0008_3723-171115-0015_6880-216547-0111,8324.0,F,3723.0,M,6880.0,M
7059-77897-0007_446-123501-0024_32-4137-0051,7059.0,F,446.0,M,32.0,F
5808-48608-0008_5192-19397-0029_2893-139322-0004,5808.0,M,5192.0,M,2893.0,M
831-130746-0023_4137-11702-0054_196-122159-0002,831.0,M,4137.0,F,196.0,M
1455-134435-0036_7800-283492-0022_322-124147-0026,1455.0,M,7800.0,F,322.0,F
19-227-0064_2952-408-0028_233-155990-0036,19.0,F,2952.0,M,233.0,M
83-9960-0008_311-124404-0116_196-122152-0029,83.0,F,311.0,M,196.0,M
5163-39921-0001_6078-54013-0030_887-123291-0022,5163.0,F,6078.0,F,887.0,F
8123-275209-0014_6531-61334-0089_6437-66172-0036,8123.0,F,6531.0,F,6437.0,M
3699-19401-0007_911-128684-0067_1363-139304-0014,3699.0,M,911.0,M,1363.0,F
1723-141149-0073_3982-178459-0021_248-130697-0010,1723.0,M,3982.0,F,248.0,F
200-124139-0001_3374-298026-0007_8108-280359-0003,200.0,F,3374.0,M,8108.0,M
7113-86041-0037_7059-77897-0013_669-129061-0085,7113.0,F,7059.0,F,669.0,F
8098-278278-0007_458-126305-0016_1502-122615-0014,8098.0,M,458.0,M,1502.0,F
7402-90848-0042_6476-57446-0000_4640-19189-0011,7402.0,M,6476.0,F,4640.0,F
6836-76549-0032_1040-133433-0049_8123-275209-0025,6836.0,M,1040.0,M,8123.0,F
3723-171631-0059_6078-54013-0064_3486-166424-0032,3723.0,M,6078.0,F,3486.0,M
6209-34601-0013_587-41611-0002_8088-284756-0038,6209.0,M,587.0,F,8088.0,M
89-219-0044_2817-142371-0044_3214-167602-0008,89.0,F,2817.0,F,3214.0,M
5390-24512-0029_8747-293952-0067_6437-66173-0061,5390.0,M,8747.0,M,6437.0,M
7511-102420-0042_5192-19397-0047_7517-100442-0005,7511.0,F,5192.0,M,7517.0,F
3486-166446-0022_7190-90542-0050_7511-102419-0026,3486.0,M,7190.0,M,7511.0,F
6209-34599-0004_6367-65536-0072_40-222-0048,6209.0,M,6367.0,M,40.0,F
3242-8112-0038_7517-100437-0011_1246-124548-0038,3242.0,M,7517.0,F,1246.0,F
6531-61334-0016_40-222-0041_1363-135842-0035,6531.0,F,40.0,F,1363.0,F
250-140277-0016_7148-82991-0026_5688-41232-0020,250.0,F,7148.0,F,5688.0,F
4441-76262-0010_4830-25904-0031_2007-149877-0043,4441.0,M,4830.0,M,2007.0,F
8770-295462-0002_3699-19401-0011_839-130898-0068,8770.0,M,3699.0,M,839.0,M
1743-142914-0017_196-122150-0023_6181-216552-0076,1743.0,M,196.0,M,6181.0,M
198-209-0008_8123-275193-0007_7178-34644-0017,198.0,F,8123.0,F,7178.0,F
441-128982-0003_6848-252323-0030_78-369-0009,441.0,F,6848.0,M,78.0,M
696-92939-0035_2911-7601-0004_8123-275209-0008,696.0,F,2911.0,M,8123.0,F
5678-43303-0020_8063-274116-0009_8797-294123-0038,5678.0,M,8063.0,M,8797.0,M
7511-102420-0034_289-121665-0030_446-123502-0020,7511.0,F,289.0,F,446.0,M
322-124147-0082_248-130644-0030_7859-102519-0044,322.0,F,248.0,F,7859.0,F
103-1240-0023_1594-135914-0002_118-47824-0074,103.0,F,1594.0,M,118.0,M
7190-90543-0025_1594-135914-0060_4640-19189-0043,7190.0,M,1594.0,M,4640.0,F
7226-86965-0040_5561-41616-0013_3168-173564-0000,7226.0,M,5561.0,F,3168.0,M
3723-171115-0021_8419-293473-0005_4051-11218-0039,3723.0,M,8419.0,M,4051.0,F
328-129766-0028_211-122442-0076_911-130578-0020,328.0,F,211.0,F,911.0,M
83-9960-0054_8419-293469-0009_250-140277-0006,83.0,F,8419.0,M,250.0,F
7800-283492-0002_8088-284756-0085_211-122425-0031,7800.0,F,8088.0,M,211.0,F
125-121342-0011_5049-25947-0003_6385-34669-0028,125.0,F,5049.0,M,6385.0,F
3240-131231-0067_6064-56168-0018_4853-29413-0007,3240.0,M,6064.0,F,4853.0,F
4014-186179-0007_19-227-0016_625-132112-0000,4014.0,M,19.0,F,625.0,M
2514-149482-0003_8324-286683-0017_403-128339-0049,2514.0,M,8324.0,F,403.0,F
4830-25898-0052_19-198-0014_403-126855-0015,4830.0,M,19.0,F,403.0,F
5867-48852-0085_163-122947-0070_328-129766-0070,5867.0,F,163.0,M,328.0,F
6836-61804-0016_6181-216552-0004_2817-142371-0032,6836.0,M,6181.0,M,2817.0,F
7517-100442-0029_8063-274116-0015_441-128982-0034,7517.0,F,8063.0,M,441.0,F
298-126791-0021_1183-133256-0007_198-129977-0025,298.0,F,1183.0,F,198.0,F
3982-182255-0001_1926-143879-0026_27-123349-0028,3982.0,F,1926.0,F,27.0,M
229-130880-0015_2514-149482-0057_3879-173592-0029,229.0,M,2514.0,M,3879.0,F
7278-246956-0023_4406-16883-0021_2002-139469-0101,7278.0,M,4406.0,M,2002.0,M
229-130880-0057_4640-19189-0037_5808-54425-0030,229.0,M,4640.0,F,5808.0,M
8419-286676-0000_8468-294887-0005_289-121652-0018,8419.0,M,8468.0,F,289.0,F
5393-19219-0040_19-227-0063_4788-294466-0026,5393.0,F,19.0,F,4788.0,M
7078-271888-0038_6367-65536-0070_5561-41616-0014,7078.0,F,6367.0,M,5561.0,F
83-9960-0007_6476-96661-0016_311-124404-0097,83.0,F,6476.0,F,311.0,M
5867-48852-0068_248-130697-0003_3983-5371-0033,5867.0,F,248.0,F,3983.0,F
6818-68772-0033_3982-182255-0043_1867-154071-0029,6818.0,F,3982.0,F,1867.0,M
211-122425-0014_2514-149482-0078_8747-293952-0098,211.0,F,2514.0,M,8747.0,M
150-126112-0032_4340-15220-0080_3214-167606-0016,150.0,F,4340.0,F,3214.0,M
6476-57446-0030_1088-129236-0011_8051-119902-0030,6476.0,F,1088.0,F,8051.0,F
2002-139469-0019_8051-118101-0036_8468-286673-0024,2002.0,M,8051.0,F,8468.0,F
7190-90542-0005_6454-93938-0019_1963-147036-0007,7190.0,M,6454.0,M,1963.0,F
2691-156745-0042_6415-116629-0000_322-124147-0007,2691.0,F,6415.0,F,322.0,F
911-128684-0078_403-216-0024_8312-279791-0043,911.0,M,403.0,F,8312.0,F
254-27760-0029_201-122255-0000_8238-283452-0046,254.0,M,201.0,M,8238.0,F
118-47824-0028_1624-142933-0033_6147-34605-0024,118.0,M,1624.0,M,6147.0,F
6925-80680-0059_1355-39947-0073_3664-11714-0022,6925.0,M,1355.0,M,3664.0,M
8051-118101-0007_403-126855-0013_6529-62554-0051,8051.0,F,403.0,F,6529.0,M
5049-25947-0006_5678-43303-0029_6064-56168-0029,5049.0,M,5678.0,M,6064.0,F
7078-271888-0086_7302-86815-0036_5688-15787-0013,7078.0,F,7302.0,F,5688.0,F
2196-170151-0002_4195-186236-0005_26-495-0025,2196.0,F,4195.0,F,26.0,M
32-4137-0003_5339-14133-0045_3879-174923-0006,32.0,F,5339.0,F,3879.0,F
27-124992-0020_2836-5355-0016_5390-24512-0027,27.0,M,2836.0,F,5390.0,M
1069-133709-0037_1737-142397-0011_7859-102519-0013,1069.0,F,1737.0,F,7859.0,F
3242-67168-0002_3240-131231-0018_3374-298026-0020,3242.0,M,3240.0,M,3374.0,M
150-126107-0033_7078-271888-0114_83-11691-0014,150.0,F,7078.0,F,83.0,F
311-124404-0017_289-121652-0037_229-130880-0082,311.0,M,289.0,F,229.0,M
1926-143879-0003_8095-274345-0002_8770-295462-0010,1926.0,F,8095.0,M,8770.0,M
5393-19219-0007_2289-152254-0012_3830-12530-0027,5393.0,F,2289.0,M,3830.0,M
5688-15787-0015_307-127535-0012_4051-11218-0030,5688.0,F,307.0,M,4051.0,F
1624-142933-0001_4640-19189-0026_730-359-0009,1624.0,M,4640.0,F,730.0,F
7635-105661-0028_403-216-0000_4397-15668-0030,7635.0,F,403.0,F,4397.0,M
7059-88364-0025_5393-19219-0009_1963-147036-0019,7059.0,F,5393.0,F,1963.0,F
5703-47198-0044_909-131045-0007_8324-286682-0040,5703.0,M,909.0,M,8324.0,F
7511-102420-0023_4018-107338-0012_4898-28461-0031,7511.0,F,4018.0,M,4898.0,M
8063-274117-0001_27-124992-0052_2436-2477-0036,8063.0,M,27.0,M,2436.0,M
1594-135914-0104_5390-30096-0012_3168-173565-0001,1594.0,M,5390.0,M,3168.0,M
4680-16041-0040_1034-121119-0029_7278-246956-0024,4680.0,F,1034.0,M,7278.0,M
2391-145015-0030_1624-168623-0027_3235-11599-0027,2391.0,F,1624.0,M,3235.0,F
2384-152900-0029_4160-14187-0025_2436-2476-0035,2384.0,M,4160.0,F,2436.0,M
1183-133256-0012_1081-125237-0100_3947-13260-0047,1183.0,F,1081.0,M,3947.0,F
3723-171631-0058_1263-139804-0001_7447-91186-0043,3723.0,M,1263.0,F,7447.0,M
1081-125237-0085_7635-105409-0067_6836-61803-0010,1081.0,M,7635.0,F,6836.0,M
831-130739-0018_4397-15668-0012_669-129061-0053,831.0,M,4397.0,M,669.0,F
6818-68772-0009_3259-158083-0077_3214-167607-0008,6818.0,F,3259.0,F,3214.0,M
6454-93938-0010_587-41611-0000_625-132112-0017,6454.0,M,587.0,F,625.0,M
4362-15663-0010_5192-19397-0001_6563-63821-0012,4362.0,F,5192.0,M,6563.0,M
7178-34645-0015_5808-48608-0036_6437-66173-0050,7178.0,F,5808.0,M,6437.0,M
8425-246962-0019_1553-140048-0044_2514-149482-0077,8425.0,M,1553.0,F,2514.0,M
2518-154825-0028_4160-14187-0026_4014-186175-0014,2518.0,M,4160.0,F,4014.0,M
307-127539-0003_3879-173592-0001_5514-19192-0032,307.0,M,3879.0,F,5514.0,F
211-122442-0018_8630-305213-0019_2002-139469-0097,211.0,F,8630.0,M,2002.0,M
6367-74004-0024_118-121721-0007_2196-170151-0020,6367.0,M,118.0,M,2196.0,F
8088-284756-0068_1594-135914-0121_6181-216552-0104,8088.0,M,1594.0,M,6181.0,M
839-130898-0033_1455-134435-0012_831-130739-0009,839.0,M,1455.0,M,831.0,M
8226-274371-0030_4297-13006-0021_5104-33407-0001,8226.0,M,4297.0,F,5104.0,M
8468-294887-0010_39-121915-0017_1553-140047-0047,8468.0,F,39.0,F,1553.0,F
4018-107312-0027_426-122821-0026_200-124140-0028,4018.0,M,426.0,F,200.0,F
6454-93938-0015_250-140277-0001_8425-291444-0001,6454.0,M,250.0,F,8425.0,M
6272-70171-0012_5789-57158-0021_5703-47198-0036,6272.0,F,5789.0,F,5703.0,M
254-127705-0002_1841-159771-0017_322-124146-0003,254.0,M,1841.0,F,322.0,F
7780-274562-0059_4853-29413-0012_1034-121119-0002,7780.0,F,4853.0,F,1034.0,M
118-47824-0032_4267-72637-0011_229-130880-0037,118.0,M,4267.0,M,229.0,M
4813-248638-0041_5339-14134-0017_1743-142913-0020,4813.0,M,5339.0,F,1743.0,M
6272-70168-0018_2911-7601-0021_4195-186238-0025,6272.0,F,2911.0,M,4195.0,F
163-122947-0087_669-129074-0012_7794-295948-0001,163.0,M,669.0,F,7794.0,F
5463-39174-0024_89-219-0012_7794-295948-0005,5463.0,M,89.0,F,7794.0,F
4813-248638-0050_7505-258964-0026_4397-15666-0025,4813.0,M,7505.0,M,4397.0,M
8797-294123-0071_1447-130550-0029_233-134440-0008,8797.0,M,1447.0,F,233.0,M
2518-154826-0050_125-121124-0088_412-126975-0027,2518.0,M,125.0,F,412.0,M
2910-131096-0026_4214-7146-0036_26-495-0058,2910.0,F,4214.0,F,26.0,M
